Date,Css Lab (428) Air Temperature Observed (degC),Css Lab (428) Air Temperature Observed QC Flag,Css Lab (428) Precipitation Accumulation (mm),Css Lab (428) Precipitation Accumulation QC Flag,Css Lab (428) Snow Depth (cm),Css Lab (428) Snow Depth QC Flag,Css Lab (428) Snow Water Equivalent (mm),Css Lab (428) Snow Water Equivalent QC Flag,Css Lab (428) Soil Moisture Percent -2in (pct),Css Lab (428) Soil Moisture Percent -2in QC Flag,Css Lab (428) Soil Moisture Percent -8in (pct),Css Lab (428) Soil Moisture Percent -8in QC Flag,Css Lab (428) Soil Moisture Percent -20in (pct),Css Lab (428) Soil Moisture Percent -20in QC Flag,Css Lab (428) Soil Temperature Observed -2in (degC),Css Lab (428) Soil Temperature Observed -2in QC Flag,Css Lab (428) Soil Temperature Observed -8in (degC),Css Lab (428) Soil Temperature Observed -8in QC Flag,Css Lab (428) Soil Temperature Observed -20in (degC),Css Lab (428) Soil Temperature Observed -20in QC Flag
2011-10-02 01:00,8.1,V,0,V,0,V,18,V,,,,,,,,,,,,
2011-10-02 02:00,9.0,V,0,V,0,V,18,V,,,,,,,,,,,,
2011-10-02 03:00,9.1,V,0,V,-3,V,20,V,,,,,,,,,,,,
2011-10-02 04:00,9.2,V,3,V,-3,V,18,V,,,,,,,,,,,,
2011-10-02 05:00,9.0,V,0,V,0,V,18,V,,,,,,,,,,,,
2011-10-02 06:00,8.5,V,0,V,-3,V,20,V,,,,,,,,,,,,
2011-10-02 07:00,9.1,V,0,V,-3,V,18,V,,,,,,,,,,,,
2011-10-02 08:00,9.3,V,0,V,-3,V,20,V,,,,,,,,,,,,
2011-10-02 09:00,10.3,V,0,V,-10,V,18,V,,,,,,,,,,,,
2011-10-02 10:00,10.9,V,0,V,-3,V,18,V,,,,,,,,,,,,
2011-10-02 11:00,11.5,V,0,V,-10,V,20,V,,,,,,,,,,,,
2011-10-02 12:00,12.0,V,-3,V,-5,V,18,V,,,,,,,,,,,,
2011-10-02 13:00,13.0,V,-3,V,-8,V,18,V,,,,,,,,,,,,
2011-10-02 14:00,13.1,V,-3,V,-3,V,20,V,,,,,,,,,,,,
2011-10-02 15:00,13.1,V,-3,V,-5,V,20,V,,,,,,,,,,,,
2011-10-02 16:00,12.0,V,0,V,-3,V,20,V,,,,,,,,,,,,
2011-10-02 17:00,11.4,V,-3,V,-3,V,20,V,,,,,,,,,,,,
2011-10-02 18:00,10.9,V,-3,V,-3,V,20,V,,,,,,,,,,,,
2011-10-02 19:00,10.3,V,0,V,0,V,20,V,,,,,,,,,,,,
2011-10-02 20:00,10.0,V,0,V,-3,V,20,V,,,,,,,,,,,,
2011-10-02 21:00,9.8,V,0,V,-3,V,20,V,,,,,,,,,,,,
2011-10-02 22:00,9.4,V,0,V,0,V,20,V,,,,,,,,,,,,
2011-10-02 23:00,9.4,V,0,V,0,V,20,V,,,,,,,,,,,,
2011-10-03 00:00,9.1,V,0,V,0,V,0,E,,,,,,,,,,,,
2011-10-03 01:00,8.7,V,0,V,0,V,20,V,,,,,,,,,,,,
2011-10-03 02:00,8.5,V,0,V,-3,V,20,V,,,,,,,,,,,,
2011-10-03 03:00,8.5,V,0,V,0,V,20,V,,,,,,,,,,,,
2011-10-03 04:00,8.5,V,0,V,0,V,20,V,,,,,,,,,,,,
2011-10-03 05:00,8.6,V,0,V,-3,V,18,V,,,,,,,,,,,,
2011-10-03 06:00,8.9,V,0,V,-3,V,20,V,,,,,,,,,,,,
2011-10-03 07:00,9.1,V,0,V,-3,V,20,V,,,,,,,,,,,,
2011-10-03 08:00,9.1,V,0,V,-3,V,20,V,,,,,,,,,,,,
2011-10-03 09:00,9.6,V,-3,V,-3,V,20,V,,,,,,,,,,,,
2011-10-03 10:00,10.3,V,0,V,-3,V,18,V,,,,,,,,,,,,
2011-10-03 11:00,9.5,V,0,V,-8,V,20,V,,,,,,,,,,,,
2011-10-03 12:00,10.6,V,0,V,-5,V,18,V,,,,,,,,,,,,
2011-10-03 13:00,10.0,V,0,V,-3,V,18,V,,,,,,,,,,,,
2011-10-03 14:00,9.4,V,0,V,-8,V,20,V,,,,,,,,,,,,
2011-10-03 15:00,9.3,V,0,V,-3,V,20,V,,,,,,,,,,,,
2011-10-03 16:00,8.8,V,-3,V,-3,V,20,V,,,,,,,,,,,,
2011-10-03 17:00,7.6,V,0,V,0,V,20,V,,,,,,,,,,,,
2011-10-03 18:00,6.3,V,0,V,0,V,20,V,,,,,,,,,,,,
2011-10-03 19:00,5.9,V,0,V,0,V,18,V,,,,,,,,,,,,
2011-10-03 20:00,5.5,V,0,V,3,V,18,V,,,,,,,,,,,,
2011-10-03 21:00,4.8,V,3,V,3,V,20,V,,,,,,,,,,,,
2011-10-03 22:00,3.5,V,3,V,0,V,18,V,,,,,,,,,,,,
2011-10-03 23:00,2.7,V,3,V,3,V,18,V,,,,,,,,,,,,
2011-10-04 00:00,3.2,V,3,V,0,E,0,E,,,,,,,,,,,,
2011-10-04 01:00,3.4,V,5,V,3,V,18,V,,,,,,,,,,,,
2011-10-04 02:00,2.9,V,3,V,3,V,18,V,,,,,,,,,,,,
2011-10-04 03:00,3.5,V,5,V,5,V,18,V,,,,,,,,,,,,
2011-10-04 04:00,3.8,V,5,V,0,V,18,V,,,,,,,,,,,,
2011-10-04 05:00,4.0,V,5,V,3,V,18,V,,,,,,,,,,,,
2011-10-04 06:00,3.8,V,5,V,3,V,18,V,,,,,,,,,,,,
2011-10-04 07:00,4.7,V,5,V,0,V,18,V,,,,,,,,,,,,
2011-10-04 08:00,5.2,V,3,V,0,V,18,V,,,,,,,,,,,,
2011-10-04 09:00,6.8,V,3,V,-5,V,18,V,,,,,,,,,,,,
2011-10-04 10:00,7.0,V,0,V,0,V,18,V,,,,,,,,,,,,
2011-10-04 12:00,6.6,V,3,V,-3,V,20,V,,,,,,,,,,,,
2011-10-04 13:00,5.9,V,0,V,0,V,20,V,,,,,,,,,,,,
2011-10-04 14:00,5.5,V,3,V,0,V,20,V,,,,,,,,,,,,
2011-10-04 15:00,5.3,V,3,V,0,V,20,V,,,,,,,,,,,,
2011-10-04 16:00,5.0,V,3,V,0,V,23,V,,,,,,,,,,,,
2011-10-04 17:00,4.7,V,3,V,0,V,20,V,,,,,,,,,,,,
2011-10-04 18:00,4.2,V,5,V,3,V,23,V,,,,,,,,,,,,
2011-10-04 19:00,3.6,V,8,V,3,V,23,V,,,,,,,,,,,,
2011-10-04 20:00,3.3,V,8,V,0,V,23,V,,,,,,,,,,,,
2011-10-04 21:00,2.9,V,8,V,0,V,20,V,,,,,,,,,,,,
2011-10-04 22:00,2.1,V,13,V,-3,V,23,V,,,,,,,,,,,,
2011-10-04 23:00,2.0,V,15,V,-5,V,25,V,,,,,,,,,,,,
2011-10-05 00:00,2.0,V,18,V,8,E,13,E,,,,,,,,,,,,
2011-10-05 01:00,2.0,V,20,V,935,V,30,V,,,,,,,,,,,,
2011-10-05 02:00,2.0,V,23,V,935,V,36,V,,,,,,,,,,,,
2011-10-05 03:00,1.9,V,28,V,935,V,41,V,,,,,,,,,,,,
2011-10-05 04:00,1.9,V,36,V,935,V,48,V,,,,,,,,,,,,
2011-10-05 05:00,2.0,V,36,V,18,V,51,V,,,,,,,,,,,,
2011-10-05 06:00,1.6,V,36,V,226,V,51,V,,,,,,,,,,,,
2011-10-05 07:00,1.0,V,38,V,13,V,56,V,,,,,,,,,,,,
2011-10-05 08:00,0.8,V,41,V,20,V,56,V,,,,,,,,,,,,
2011-10-05 09:00,1.4,V,43,V,15,V,56,V,,,,,,,,,,,,
2011-10-05 10:00,0.8,V,53,V,20,V,56,V,,,,,,,,,,,,
2011-10-05 11:00,0.9,V,56,V,10,V,58,V,,,,,,,,,,,,
2011-10-05 12:00,0.6,V,56,V,20,V,58,V,,,,,,,,,,,,
2011-10-05 13:00,2.1,V,56,V,15,V,58,V,,,,,,,,,,,,
2011-10-05 14:00,1.0,V,,,935,V,61,V,,,,,,,,,,,,
2011-10-05 15:00,0.7,V,56,V,935,V,61,V,,,,,,,,,,,,
2011-10-05 16:00,-0.1,V,,,935,V,58,V,,,,,,,,,,,,
2011-10-05 17:00,0.3,V,,,935,V,61,V,,,,,,,,,,,,
2011-10-05 18:00,0.0,V,,,935,V,61,V,,,,,,,,,,,,
2011-10-05 19:00,0.0,V,,,935,V,61,V,,,,,,,,,,,,
2011-10-05 20:00,-0.3,V,,,935,V,64,V,,,,,,,,,,,,
2011-10-05 21:00,-0.3,V,,,20,V,66,V,,,,,,,,,,,,
2011-10-05 22:00,-0.3,V,,,28,V,66,V,,,,,,,,,,,,
2011-10-05 23:00,-0.4,V,,,30,V,69,V,,,,,,,,,,,,
2011-10-06 00:00,-0.4,V,71,V,30,E,58,E,,,,,,,,,,,,
2011-10-06 01:00,-0.3,V,,,38,V,76,V,,,,,,,,,,,,
2011-10-06 02:00,-0.5,V,,,935,V,76,V,,,,,,,,,,,,
2011-10-06 03:00,-0.4,V,,,935,V,76,V,,,,,,,,,,,,
2011-10-06 04:00,-0.5,V,,,935,V,76,V,,,,,,,,,,,,
2011-10-06 05:00,-0.6,V,,,935,V,76,V,,,,,,,,,,,,
2011-10-06 06:00,-0.6,V,,,48,V,137,V,,,,,,,,,,,,
2011-10-06 07:00,-0.3,V,,,935,V,79,V,,,,,,,,,,,,
2011-10-06 08:00,0.1,V,,,38,V,79,V,,,,,,,,,,,,
2011-10-06 09:00,0.5,V,,,43,V,79,V,,,,,,,,,,,,
2011-10-06 10:00,1.3,V,,,935,V,79,V,,,,,,,,,,,,
2011-10-06 11:00,1.7,V,,,28,V,79,V,,,,,,,,,,,,
2011-10-06 12:00,2.4,V,,,33,V,81,V,,,,,,,,,,,,
2011-10-06 13:00,2.1,V,,,28,V,81,V,,,,,,,,,,,,
2011-10-06 14:00,3.2,V,,,28,V,81,V,,,,,,,,,,,,
2011-10-06 15:00,3.7,V,,,28,V,81,V,,,,,,,,,,,,
2011-10-06 16:00,2.3,V,,,30,V,81,V,,,,,,,,,,,,
2011-10-06 17:00,2.2,V,,,30,V,81,V,,,,,,,,,,,,
2011-10-06 18:00,1.3,V,,,36,V,81,V,,,,,,,,,,,,
2011-10-06 19:00,0.9,V,,,33,V,79,V,,,,,,,,,,,,
2011-10-06 20:00,0.4,V,,,33,V,81,V,,,,,,,,,,,,
2011-10-06 21:00,0.1,V,,,36,V,79,V,,,,,,,,,,,,
2011-10-06 22:00,-0.4,V,,,33,V,79,V,,,,,,,,,,,,
2011-10-06 23:00,-0.2,V,,,33,V,79,V,,,,,,,,,,,,
2011-10-07 00:00,-1.0,V,86,V,33,V,69,E,,,,,,,,,,,,
2011-10-07 01:00,-1.6,V,,,36,V,79,V,,,,,,,,,,,,
2011-10-07 02:00,-1.8,V,,,30,V,76,V,,,,,,,,,,,,
2011-10-07 03:00,-1.1,V,,,28,V,79,V,,,,,,,,,,,,
2011-10-07 04:00,-0.2,V,,,30,V,76,V,,,,,,,,,,,,
2011-10-07 05:00,-1.4,V,,,33,V,76,V,,,,,,,,,,,,
2011-10-07 06:00,-1.5,V,,,30,V,76,V,,,,,,,,,,,,
2011-10-07 07:00,-1.0,V,,,33,V,76,V,,,,,,,,,,,,
2011-10-07 08:00,0.6,V,,,28,V,76,V,,,,,,,,,,,,
2011-10-07 09:00,2.6,V,,,25,V,74,V,,,,,,,,,,,,
2011-10-07 10:00,4.7,V,,,23,V,74,V,,,,,,,,,,,,
2011-10-07 11:00,5.6,V,,,20,V,74,V,,,,,,,,,,,,
2011-10-07 12:00,8.8,V,,,15,V,76,V,,,,,,,,,,,,
2011-10-07 13:00,7.8,V,,,18,V,76,V,,,,,,,,,,,,
2011-10-07 14:00,8.4,V,,,15,V,76,V,,,,,,,,,,,,
2011-10-07 15:00,7.7,V,,,10,V,76,V,,,,,,,,,,,,
2011-10-07 16:00,6.7,V,,,3,V,74,V,,,,,,,,,,,,
2011-10-07 17:00,4.5,V,,,15,V,74,V,,,,,,,,,,,,
2011-10-07 18:00,3.3,V,,,25,V,71,V,,,,,,,,,,,,
2011-10-07 19:00,2.4,V,,,25,V,71,V,,,,,,,,,,,,
2011-10-07 20:00,2.3,V,,,25,V,69,V,,,,,,,,,,,,
2011-10-07 21:00,2.0,V,,,935,V,69,V,,,,,,,,,,,,
2011-10-07 22:00,3.6,V,,,892,V,69,V,,,,,,,,,,,,
2011-10-07 23:00,2.6,V,,,892,V,69,V,,,,,,,,,,,,
2011-10-08 00:00,3.4,V,89,V,25,E,64,E,,,,,,,,,,,,
2011-10-08 01:00,3.2,V,,,935,V,69,V,,,,,,,,,,,,
2011-10-08 02:00,3.4,V,,,935,V,130,V,,,,,,,,,,,,
2011-10-08 03:00,2.5,V,,,935,V,69,V,,,,,,,,,,,,
2011-10-08 04:00,1.8,V,,,935,V,69,V,,,,,,,,,,,,
2011-10-08 05:00,3.5,V,,,935,V,69,V,,,,,,,,,,,,
2011-10-08 06:00,3.1,V,,,935,V,66,V,,,,,,,,,,,,
2011-10-08 07:00,3.9,V,,,935,V,66,V,,,,,,,,,,,,
2011-10-08 08:00,4.8,V,,,935,V,66,V,,,,,,,,,,,,
2011-10-08 09:00,6.8,V,,,15,V,66,V,,,,,,,,,,,,
2011-10-08 10:00,8.6,V,,,15,V,66,V,,,,,,,,,,,,
2011-10-08 11:00,9.7,V,,,15,V,69,V,,,,,,,,,,,,
2011-10-08 12:00,11.2,V,,,13,V,66,V,,,,,,,,,,,,
2011-10-08 13:00,11.9,V,,,8,V,66,V,,,,,,,,,,,,
2011-10-08 14:00,12.7,V,,,8,V,66,V,,,,,,,,,,,,
2011-10-08 15:00,12.5,V,,,5,V,66,V,,,,,,,,,,,,
2011-10-08 16:00,11.7,V,,,5,V,66,V,,,,,,,,,,,,
2011-10-08 17:00,6.5,V,,,8,V,64,V,,,,,,,,,,,,
2011-10-08 18:00,4.7,V,,,13,V,61,V,,,,,,,,,,,,
2011-10-08 19:00,3.6,V,,,13,V,61,V,,,,,,,,,,,,
2011-10-08 20:00,3.1,V,,,18,V,61,V,,,,,,,,,,,,
2011-10-08 21:00,4.2,V,,,20,V,58,V,,,,,,,,,,,,
2011-10-08 22:00,3.0,V,,,15,V,58,V,,,,,,,,,,,,
2011-10-08 23:00,3.1,V,,,15,V,58,V,,,,,,,,,,,,
2011-10-09 00:00,2.5,V,89,V,15,V,58,V,,,,,,,,,,,,
2011-10-09 01:00,2.0,V,,,15,V,58,V,,,,,,,,,,,,
2011-10-09 02:00,1.2,V,,,15,V,58,V,,,,,,,,,,,,
2011-10-09 03:00,0.9,V,,,15,V,58,V,,,,,,,,,,,,
2011-10-09 04:00,0.4,V,,,15,V,58,V,,,,,,,,,,,,
2011-10-09 05:00,0.0,V,,,15,V,58,V,,,,,,,,,,,,
2011-10-09 06:00,-0.3,V,,,15,V,58,V,,,,,,,,,,,,
2011-10-09 07:00,0.0,V,,,15,V,58,V,,,,,,,,,,,,
2011-10-09 08:00,2.4,V,,,8,V,58,V,,,,,,,,,,,,
2011-10-09 09:00,8.4,V,,,3,V,58,V,,,,,,,,,,,,
2011-10-09 10:00,10.5,V,,,3,V,56,V,,,,,,,,,,,,
2011-10-09 11:00,10.9,V,,,8,V,58,V,,,,,,,,,,,,
2011-10-09 12:00,12.3,V,,,3,V,58,V,,,,,,,,,,,,
2011-10-09 13:00,12.3,V,,,3,V,58,V,,,,,,,,,,,,
2011-10-09 14:00,12.3,V,,,5,V,56,V,,,,,,,,,,,,
2011-10-09 15:00,11.2,V,,,5,V,56,V,,,,,,,,,,,,
2011-10-09 16:00,11.0,V,,,3,V,56,V,,,,,,,,,,,,
2011-10-09 17:00,9.2,V,,,5,V,53,V,,,,,,,,,,,,
2011-10-09 18:00,5.4,V,,,8,V,51,V,,,,,,,,,,,,
2011-10-09 19:00,4.5,V,,,10,V,51,V,,,,,,,,,,,,
2011-10-09 20:00,3.8,V,,,8,V,51,V,,,,,,,,,,,,
2011-10-09 21:00,3.7,V,,,8,V,51,V,,,,,,,,,,,,
2011-10-09 22:00,3.8,V,,,10,V,48,V,,,,,,,,,,,,
2011-10-09 23:00,3.4,V,,,8,V,48,V,,,,,,,,,,,,
2011-10-10 00:00,3.3,V,102,V,10,V,48,V,,,,,,,,,,,,
2011-10-10 01:00,3.2,V,,,8,V,48,V,,,,,,,,,,,,
2011-10-10 02:00,3.4,V,,,8,V,48,V,,,,,,,,,,,,
2011-10-10 03:00,5.5,V,,,10,V,48,V,,,,,,,,,,,,
2011-10-10 04:00,6.0,V,,,8,V,48,V,,,,,,,,,,,,
2011-10-10 05:00,5.9,V,,,10,V,48,V,,,,,,,,,,,,
2011-10-10 06:00,6.4,V,,,8,V,48,V,,,,,,,,,,,,
2011-10-10 07:00,6.4,V,,,8,V,48,V,,,,,,,,,,,,
2011-10-10 08:00,7.0,V,,,8,V,48,V,,,,,,,,,,,,
2011-10-10 09:00,5.3,V,,,-3,V,48,V,,,,,,,,,,,,
2011-10-10 10:00,5.6,V,,,5,V,48,V,,,,,,,,,,,,
2011-10-10 11:00,5.9,V,,,5,V,48,V,,,,,,,,,,,,
2011-10-10 12:00,6.4,V,,,5,V,48,V,,,,,,,,,,,,
2011-10-10 13:00,6.9,V,,,5,V,46,V,,,,,,,,,,,,
2011-10-10 14:00,7.6,V,,,3,V,46,V,,,,,,,,,,,,
2011-10-10 15:00,7.7,V,,,0,V,43,V,,,,,,,,,,,,
2011-10-10 16:00,7.9,V,,,5,V,43,V,,,,,,,,,,,,
2011-10-10 17:00,7.7,V,,,-3,V,43,V,,,,,,,,,,,,
2011-10-10 18:00,7.6,V,,,-3,V,43,V,,,,,,,,,,,,
2011-10-10 19:00,8.0,V,,,3,V,38,V,,,,,,,,,,,,
2011-10-10 20:00,8.1,V,,,5,V,38,V,,,,,,,,,,,,
2011-10-10 21:00,7.7,V,,,0,V,38,V,,,,,,,,,,,,
2011-10-10 22:00,8.2,V,,,-5,V,38,V,,,,,,,,,,,,
2011-10-10 23:00,8.3,V,,,935,V,36,V,,,,,,,,,,,,
2011-10-11 00:00,8.8,V,130,V,8,E,36,V,,,,,,,,,,,,
2011-10-11 01:00,8.2,V,,,935,V,36,V,,,,,,,,,,,,
2011-10-11 02:00,8.6,V,,,935,V,33,V,,,,,,,,,,,,
2011-10-11 03:00,7.9,V,,,935,V,30,V,,,,,,,,,,,,
2011-10-11 04:00,7.1,V,,,935,V,30,V,,,,,,,,,,,,
2011-10-11 05:00,6.9,V,,,935,V,28,V,,,,,,,,,,,,
2011-10-11 06:00,6.2,V,,,0,V,28,V,,,,,,,,,,,,
2011-10-11 07:00,6.5,V,,,-13,V,28,V,,,,,,,,,,,,
2011-10-11 08:00,7.0,V,,,0,V,28,V,,,,,,,,,,,,
2011-10-11 09:00,8.4,V,,,-5,V,25,V,,,,,,,,,,,,
2011-10-11 10:00,9.7,V,,,-5,V,20,V,,,,,,,,,,,,
2011-10-11 11:00,10.7,V,,,-5,V,20,V,,,,,,,,,,,,
2011-10-11 12:00,11.7,V,,,-5,V,18,V,,,,,,,,,,,,
2011-10-11 13:00,12.7,V,,,-8,V,20,V,,,,,,,,,,,,
2011-10-11 14:00,12.8,V,,,-15,V,23,V,,,,,,,,,,,,
2011-10-11 15:00,12.8,V,,,-10,V,23,V,,,,,,,,,,,,
2011-10-11 16:00,12.5,V,,,-10,V,25,V,,,,,,,,,,,,
2011-10-11 17:00,10.1,V,,,-8,V,25,V,,,,,,,,,,,,
2011-10-11 18:00,6.8,V,,,-5,V,25,V,,,,,,,,,,,,
2011-10-11 19:00,5.2,V,,,0,V,23,V,,,,,,,,,,,,
2011-10-11 20:00,4.0,V,,,0,V,23,V,,,,,,,,,,,,
2011-10-11 21:00,3.4,V,,,0,V,23,V,,,,,,,,,,,,
2011-10-11 22:00,3.0,V,,,0,V,20,V,,,,,,,,,,,,
2011-10-11 23:00,2.5,V,,,0,V,23,V,,,,,,,,,,,,
2011-10-12 00:00,2.0,V,132,V,5,E,20,V,,,,,,,,,,,,
2011-10-12 01:00,1.8,V,,,0,V,20,V,,,,,,,,,,,,
2011-10-12 02:00,1.8,V,,,0,V,20,V,,,,,,,,,,,,
2011-10-12 03:00,1.6,V,,,3,V,20,V,,,,,,,,,,,,
2011-10-12 04:00,1.6,V,,,0,V,20,V,,,,,,,,,,,,
2011-10-12 05:00,1.6,V,,,3,V,20,V,,,,,,,,,,,,
2011-10-12 06:00,2.0,V,,,3,V,18,V,,,,,,,,,,,,
2011-10-12 07:00,2.6,V,,,3,V,20,V,,,,,,,,,,,,
2011-10-12 08:00,5.3,V,,,-5,V,20,V,,,,,,,,,,,,
2011-10-12 09:00,8.4,V,,,-10,V,20,V,,,,,,,,,,,,
2011-10-12 10:00,13.9,V,,,-10,V,18,V,,,,,,,,,,,,
2011-10-12 11:00,17.0,V,,,-8,V,18,V,,,,,,,,,,,,
2011-10-12 12:00,18.8,V,,,-10,V,18,V,,,,,,,,,,,,
2011-10-12 13:00,19.3,V,,,-5,V,23,V,,,,,,,,,,,,
2011-10-12 14:00,19.4,V,,,-8,V,23,V,,,,,,,,,,,,
2011-10-12 15:00,19.6,V,,,-8,V,25,V,,,,,,,,,,,,
2011-10-12 16:00,18.0,V,,,-8,V,25,V,,,,,,,,,,,,
2011-10-12 17:00,12.6,V,,,-8,V,25,V,,,,,,,,,,,,
2011-10-12 18:00,9.6,V,,,0,V,25,V,,,,,,,,,,,,
2011-10-12 19:00,8.1,V,,,0,V,23,V,,,,,,,,,,,,
2011-10-12 20:00,7.2,V,,,0,V,23,V,,,,,,,,,,,,
2011-10-12 21:00,6.3,V,,,0,V,23,V,,,,,,,,,,,,
2011-10-12 22:00,6.0,V,,,0,V,66,V,,,,,,,,,,,,
2011-10-12 23:00,5.7,V,,,0,V,23,V,,,,,,,,,,,,
2011-10-13 00:00,5.6,V,132,V,3,V,10,E,,,,,,,,,,,,
2011-10-13 01:00,5.4,V,,,0,V,20,V,,,,,,,,,,,,
2011-10-13 02:00,5.0,V,,,3,V,23,V,,,,,,,,,,,,
2011-10-13 03:00,4.9,V,,,0,V,23,V,,,,,,,,,,,,
2011-10-13 04:00,4.8,V,,,0,V,20,V,,,,,,,,,,,,
2011-10-13 05:00,4.7,V,,,0,V,20,V,,,,,,,,,,,,
2011-10-13 06:00,4.7,V,,,0,V,20,V,,,,,,,,,,,,
2011-10-13 07:00,5.9,V,,,0,V,20,V,,,,,,,,,,,,
2011-10-13 08:00,8.1,V,,,-5,V,20,V,,,,,,,,,,,,
2011-10-13 09:00,11.0,V,,,-10,V,20,V,,,,,,,,,,,,
2011-10-13 10:00,16.7,V,,,-15,V,18,V,,,,,,,,,,,,
2011-10-13 11:00,17.8,V,,,-10,V,18,V,,,,,,,,,,,,
2011-10-13 12:00,18.4,V,,,-5,V,18,V,,,,,,,,,,,,
2011-10-13 13:00,18.4,V,,,-8,V,20,V,,,,,,,,,,,,
2011-10-13 14:00,19.0,V,,,-10,V,20,V,,,,,,,,,,,,
2011-10-13 15:00,18.1,V,,,-8,V,23,V,,,,,,,,,,,,
2011-10-13 16:00,17.0,V,,,-15,V,25,V,,,,,,,,,,,,
2011-10-13 17:00,15.1,V,,,-8,V,25,V,,,,,,,,,,,,
2011-10-13 18:00,10.9,V,,,-5,V,25,V,,,,,,,,,,,,
2011-10-13 19:00,9.4,V,,,-5,V,23,V,,,,,,,,,,,,
2011-10-13 20:00,8.2,V,,,-3,V,23,V,,,,,,,,,,,,
2011-10-13 21:00,7.5,V,,,0,V,23,V,,,,,,,,,,,,
2011-10-13 22:00,7.0,V,,,0,V,23,V,,,,,,,,,,,,
2011-10-13 23:00,6.4,V,,,-3,V,23,V,,,,,,,,,,,,
2011-10-14 00:00,6.1,V,132,V,0,V,0,E,,,,,,,,,,,,
2011-10-14 01:00,5.8,V,,,0,V,23,V,,,,,,,,,,,,
2011-10-14 02:00,5.7,V,,,-3,V,20,V,,,,,,,,,,,,
2011-10-14 03:00,5.4,V,,,0,V,23,V,,,,,,,,,,,,
2011-10-14 04:00,5.2,V,,,-3,V,20,V,,,,,,,,,,,,
2011-10-14 05:00,5.1,V,,,0,V,20,V,,,,,,,,,,,,
2011-10-14 06:00,5.1,V,,,0,V,20,V,,,,,,,,,,,,
2011-10-14 07:00,5.3,V,,,0,V,20,V,,,,,,,,,,,,
2011-10-14 08:00,7.7,V,,,-8,V,20,V,,,,,,,,,,,,
2011-10-14 09:00,13.2,V,,,-10,V,20,V,,,,,,,,,,,,
2011-10-14 10:00,17.0,V,,,-10,V,18,V,,,,,,,,,,,,
2011-10-14 11:00,18.1,V,,,-10,V,18,V,,,,,,,,,,,,
2011-10-14 12:00,19.0,V,,,-8,V,18,V,,,,,,,,,,,,
