Date,Css Lab (428) Air Temperature Average (degC),Css Lab (428) Air Temperature Average QC Flag,Css Lab (428) Air Temperature Maximum (degC),Css Lab (428) Air Temperature Maximum QC Flag,Css Lab (428) Air Temperature Minimum (degC),Css Lab (428) Air Temperature Minimum QC Flag,Css Lab (428) Air Temperature Observed (degC) Start of Day Values,Css Lab (428) Air Temperature Observed QC Flag Start of Day Values,Css Lab (428) Precipitation Accumulation (mm) Start of Day Values,Css Lab (428) Precipitation Accumulation QC Flag Start of Day Values,Css Lab (428) Precipitation Increment (mm),Css Lab (428) Precipitation Increment QC Flag,Css Lab (428) Precipitation Increment - Snow-adj (mm),Css Lab (428) Precipitation Increment - Snow-adj QC Flag,Css Lab (428) Snow Depth (cm) Start of Day Values,Css Lab (428) Snow Depth QC Flag Start of Day Values,Css Lab (428) Snow Water Equivalent (mm) Start of Day Values,Css Lab (428) Snow Water Equivalent QC Flag Start of Day Values,Css Lab (428) Soil Moisture Percent -2in (pct) Start of Day Values,Css Lab (428) Soil Moisture Percent -2in QC Flag Start of Day Values,Css Lab (428) Soil Moisture Percent -8in (pct) Start of Day Values,Css Lab (428) Soil Moisture Percent -8in QC Flag Start of Day Values,Css Lab (428) Soil Moisture Percent -20in (pct) Start of Day Values,Css Lab (428) Soil Moisture Percent -20in QC Flag Start of Day Values,Css Lab (428) Soil Moisture Percent Average -2in (pct),Css Lab (428) Soil Moisture Percent Average -2in QC Flag,Css Lab (428) Soil Moisture Percent Average -8in (pct),Css Lab (428) Soil Moisture Percent Average -8in QC Flag,Css Lab (428) Soil Moisture Percent Average -20in (pct),Css Lab (428) Soil Moisture Percent Average -20in QC Flag,Css Lab (428) Soil Moisture Percent Maximum -2in (pct),Css Lab (428) Soil Moisture Percent Maximum -2in QC Flag,Css Lab (428) Soil Moisture Percent Maximum -8in (pct),Css Lab (428) Soil Moisture Percent Maximum -8in QC Flag,Css Lab (428) Soil Moisture Percent Maximum -20in (pct),Css Lab (428) Soil Moisture Percent Maximum -20in QC Flag,Css Lab (428) Soil Moisture Percent Minimum -2in (pct),Css Lab (428) Soil Moisture Percent Minimum -2in QC Flag,Css Lab (428) Soil Moisture Percent Minimum -8in (pct),Css Lab (428) Soil Moisture Percent Minimum -8in QC Flag,Css Lab (428) Soil Moisture Percent Minimum -20in (pct),Css Lab (428) Soil Moisture Percent Minimum -20in QC Flag,Css Lab (428) Soil Temperature Average -2in (degC),Css Lab (428) Soil Temperature Average -2in QC Flag,Css Lab (428) Soil Temperature Average -8in (degC),Css Lab (428) Soil Temperature Average -8in QC Flag,Css Lab (428) Soil Temperature Average -20in (degC),Css Lab (428) Soil Temperature Average -20in QC Flag,Css Lab (428) Soil Temperature Maximum -2in (degC),Css Lab (428) Soil Temperature Maximum -2in QC Flag,Css Lab (428) Soil Temperature Maximum -8in (degC),Css Lab (428) Soil Temperature Maximum -8in QC Flag,Css Lab (428) Soil Temperature Maximum -20in (degC),Css Lab (428) Soil Temperature Maximum -20in QC Flag,Css Lab (428) Soil Temperature Minimum -2in (degC),Css Lab (428) Soil Temperature Minimum -2in QC Flag,Css Lab (428) Soil Temperature Minimum -8in (degC),Css Lab (428) Soil Temperature Minimum -8in QC Flag,Css Lab (428) Soil Temperature Minimum -20in (degC),Css Lab (428) Soil Temperature Minimum -20in QC Flag,Css Lab (428) Soil Temperature Observed -2in (degC) Start of Day Values,Css Lab (428) Soil Temperature Observed -2in QC Flag Start of Day Values,Css Lab (428) Soil Temperature Observed -8in (degC) Start of Day Values,Css Lab (428) Soil Temperature Observed -8in QC Flag Start of Day Values,Css Lab (428) Soil Temperature Observed -20in (degC) Start of Day Values,Css Lab (428) Soil Temperature Observed -20in QC Flag Start of Day Values,Css Lab (428) Snow Density (pct) Start of Day Values,Css Lab (428) Snow Density QC Flag Start of Day Values,Css Lab (428) Snow Rain Ratio (unitless),Css Lab (428) Snow Rain Ratio QC Flag
2011-10-19,8.9,V,15.7,V,4.3,V,5.6,V,132,V,0,V,0,V,0,V,0,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-20,8.5,V,16.8,V,3.3,V,5.6,V,132,V,0,V,0,V,0,E,0,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-21,8.6,V,17.5,V,1.6,V,4.1,V,132,V,3,V,3,V,0,V,0,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,E
2011-10-22,9.9,V,20.4,V,3.3,V,6.3,V,135,V,0,V,0,V,0,E,0,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-23,9.4,V,19.4,V,2.5,V,5.5,V,135,V,0,V,0,V,0,V,0,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-24,7.4,V,15.0,V,3.1,V,4.7,V,135,V,0,E,0,E,0,E,0,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-25,4.5,V,12.1,V,1.1,V,3.1,V,135,E,0,E,0,E,0,V,0,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-26,3.2,V,9.8,V,-0.9,V,2.0,V,135,V,0,E,0,E,0,E,0,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-27,4.9,V,13.8,V,-0.4,V,0.8,V,135,E,0,E,0,E,0,E,0,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-28,5.9,V,14.9,V,0.1,V,1.7,V,135,E,0,E,0,E,0,E,0,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-29,7.7,V,16.5,V,0.6,V,1.8,V,135,E,0,E,0,E,0,E,0,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-30,8.3,V,17.6,V,2.2,V,7.2,V,135,V,0,V,0,V,0,V,0,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-31,7.4,V,16.5,V,2.1,V,3.4,V,135,V,0,V,0,V,0,E,0,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-01,3.1,V,7.3,V,0.5,V,2.3,V,135,V,3,V,3,V,0,E,0,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,E
2011-11-02,5.7,V,14.4,V,0.5,V,1.6,V,137,V,0,V,0,V,0,E,0,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-03,2.5,V,7.1,V,-3.0,V,4.9,V,137,V,20,V,20,V,0,V,0,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,E
2011-11-04,-3.8,V,1.6,V,-8.1,V,-3.0,V,157,V,0,V,0,V,8,E,8,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-05,-4.2,V,-1.7,V,-9.2,V,-8.1,V,157,V,10,V,10,V,5,E,8,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,E
2011-11-06,-2.1,V,-0.4,V,-5.4,V,-2.2,V,168,V,3,V,3,V,13,E,15,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,E
2011-11-07,-1.9,V,4.2,V,-7.0,V,-5.4,V,170,V,3,V,3,V,18,V,18,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,E
2011-11-08,-2.0,V,8.3,V,-8.5,V,-7.0,V,173,V,0,E,0,E,20,V,20,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-09,1.1,V,11.1,V,-4.5,V,-3.7,V,173,E,0,E,0,E,15,V,20,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-10,1.9,V,11.2,V,-3.5,V,-1.0,V,173,V,0,V,0,V,13,V,20,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-11,2.7,V,9.3,V,-2.2,V,-1.4,V,173,V,3,V,3,V,13,V,20,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,E
2011-11-12,2.1,V,4.7,V,0.8,V,1.2,V,175,V,3,V,3,V,13,E,23,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,E
2011-11-13,3.6,V,11.2,V,-0.3,V,0.8,V,178,V,3,V,3,V,13,V,25,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,E,100.0,E
2011-11-14,3.5,V,10.3,V,-0.4,V,3.4,V,180,V,0,E,0,E,8,V,28,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.7,V,,
2011-11-15,2.9,V,10.0,V,-0.9,V,-0.4,V,180,E,0,E,0,E,8,V,23,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-16,3.1,V,11.0,V,-0.7,V,0.2,V,180,V,0,V,0,V,10,V,20,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-17,2.9,V,7.7,V,-0.9,V,-0.2,V,180,V,0,V,0,V,5,V,20,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-18,-0.4,V,2.6,V,-2.8,V,2.6,V,180,V,20,V,20,V,3,V,20,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,E
2011-11-19,-2.5,V,-0.8,V,-4.2,V,-2.7,V,201,V,13,V,13,V,25,V,41,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,V,80.0,E
2011-11-20,-1.8,V,2.2,V,-7.2,V,-2.4,V,213,V,15,V,15,V,30,V,51,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7,E,50.0,E
2011-11-21,-1.4,V,2.9,V,-7.1,V,-7.1,V,229,V,0,E,0,E,30,V,58,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.2,V,,
2011-11-22,1.2,V,5.8,V,-1.3,V,-0.5,V,229,E,0,E,0,E,36,V,58,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.4,V,,
2011-11-23,4.0,V,7.6,V,1.3,V,1.5,V,229,V,0,V,0,V,30,V,58,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.2,V,,
2011-11-24,1.3,V,2.8,V,-1.3,V,2.1,V,229,V,3,V,3,V,28,V,58,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.9,V,100.0,E
2011-11-25,2.2,V,8.9,V,-0.6,V,1.5,V,231,V,0,E,0,E,30,V,61,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,E,,
2011-11-26,3.9,V,16.6,V,-1.1,V,-0.1,V,231,E,0,E,0,E,28,V,61,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8,V,,
2011-11-27,4.3,V,13.4,V,-0.6,V,0.3,V,231,E,0,E,0,E,25,V,61,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,V,,
2011-11-28,4.6,V,12.8,V,-0.5,V,3.0,V,231,E,0,E,0,E,20,V,58,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.8,V,,
2011-11-29,4.1,V,14.8,V,-1.1,V,-0.5,V,231,E,0,E,0,E,23,V,58,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.6,V,,
2011-11-30,-0.1,V,3.4,V,-2.9,V,0.3,V,231,E,0,E,0,E,20,V,58,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.8,V,,
2011-12-01,-1.3,V,2.1,V,-4.4,V,-2.9,V,231,V,0,V,0,V,23,V,58,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.6,E,,
2011-12-02,1.5,V,7.3,V,-4.6,V,-0.5,V,231,V,0,V,0,V,20,V,58,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.8,E,,
2011-12-03,-3.3,V,2.1,V,-6.8,V,-4.6,V,231,V,0,V,0,V,23,V,58,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.6,E,,
2011-12-04,0.4,V,7.3,V,-4.0,V,-3.9,V,231,V,0,V,0,V,23,V,58,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.6,E,,
2011-12-05,-2.3,V,2.5,V,-5.6,V,-3.1,V,231,V,0,V,0,V,23,V,58,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.6,E,,
2011-12-06,0.5,V,9.0,V,-5.5,V,-2.9,V,231,V,0,V,0,V,23,V,58,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.6,E,,
2011-12-07,2.6,V,10.0,V,-1.9,V,-1.1,V,231,V,3,V,3,V,23,V,58,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.6,E,100.0,E
2011-12-08,3.4,V,9.2,V,-0.2,V,1.7,V,234,V,0,V,0,V,20,V,61,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,E,,
2011-12-09,1.4,V,10.7,V,-2.9,V,0.0,V,234,V,0,V,0,V,20,V,61,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,E,,
2011-12-10,0.4,V,10.8,V,-4.6,V,-2.7,V,234,V,0,V,0,V,18,V,61,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.3,E,,
2011-12-11,-0.8,V,6.0,V,-4.2,V,-3.2,V,234,V,0,V,0,V,20,V,61,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,E,,
2011-12-12,-2.4,V,1.7,V,-4.9,V,-3.8,V,234,V,0,E,0,E,20,V,61,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,E,,
2011-12-13,-3.5,V,4.6,V,-7.9,V,-4.4,V,234,E,0,E,0,E,20,V,61,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,E,,
2011-12-14,-2.7,V,6.2,V,-8.4,V,-7.1,V,234,E,0,E,0,E,20,V,61,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,E,,
2011-12-15,-1.7,V,2.0,V,-3.7,V,-2.4,V,234,E,0,E,0,E,20,V,61,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,E,,
2011-12-16,-0.4,V,4.4,V,-3.6,V,-2.3,V,234,V,0,V,0,V,25,V,61,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,E,,
2011-12-17,2.0,V,8.5,V,-1.0,V,0.4,V,234,V,0,E,0,E,23,V,61,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.7,E,,
2011-12-18,1.5,V,11.2,V,-4.4,V,-0.7,V,234,E,0,E,0,E,23,V,61,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.7,E,,
2011-12-19,0.3,V,3.6,V,-1.5,V,2.7,V,234,E,0,E,0,E,23,V,61,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.7,E,,
2011-12-20,1.4,V,7.0,V,-3.0,V,-1.4,V,234,E,3,E,3,E,23,V,61,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.7,E,100.0,E
2011-12-21,0.4,V,7.8,V,-5.5,V,1.1,V,236,V,0,V,0,V,20,V,64,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.2,E,,
2011-12-22,-3.9,V,2.4,V,-8.0,V,-5.4,V,236,V,0,V,0,V,23,V,64,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8,E,,
2011-12-23,0.3,V,10.4,V,-6.0,V,-5.3,V,236,V,0,V,0,V,23,V,64,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8,E,,
2011-12-24,1.0,V,7.9,V,-3.4,V,1.3,V,236,V,0,V,0,V,23,V,64,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8,E,,
2011-12-25,1.1,V,10.2,V,-4.4,V,-3.4,V,236,V,0,V,0,V,23,V,64,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8,E,,
2011-12-26,1.3,V,9.9,V,-3.9,V,-2.3,V,236,V,0,V,0,V,23,V,64,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8,E,,
2011-12-27,1.5,V,12.9,V,-3.6,V,-1.8,V,236,V,0,V,0,V,23,V,64,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8,E,,
2011-12-28,4.9,V,9.0,V,0.5,V,1.7,V,236,V,0,V,0,V,20,V,61,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,E,,
2011-12-29,5.2,V,8.0,V,2.7,V,5.7,V,236,V,3,V,3,V,15,V,58,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.3,E,0.0,E
2011-12-30,2.7,V,5.0,V,-0.3,V,4.6,V,239,V,3,V,3,V,10,V,53,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5,E,0.0,E
2011-12-31,1.8,V,11.2,V,-2.3,V,-0.3,V,241,V,0,V,0,V,13,V,51,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,E,,
2012-01-01,4.6,V,17.1,V,-0.4,V,0.0,V,241,V,0,V,0,V,15,V,51,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.3,E,,
