date,year,tempmax_C,tempmin_C,precip_24hrmm,precip_cum_mm,precip_%snow,precip_%rain,snowhn24_cm,snowtotal_cm,HS_cm,SWE_cm,SWE_mm
2010-01-27 09:00:00,2010,5,-5,T,732,100.0,,2,615.5,229.5,,
2010-01-28 09:00:00,2010,9,-6,0,732,,,0,615.5,220.5,,
2010-01-29 09:00:00,2010,8,-3,0,732,,,0,615.5,212.0,63.0,630.0
2010-01-30 09:00:00,2010,2,-3,6,738,100.0,,6,621.5,215.0,,
2010-01-31 09:00:00,2010,5,-11,0,738,,,0,621.5,210.0,,
2010-02-01 09:00:00,2010,6,-6,T,738,100.0,,0,621.5,205.0,63.7,637.0
2010-02-02 09:00:00,2010,7,-7,1,739,100.0,,T,621.5,199.0,,
2010-02-03 09:00:00,2010,4,-4,10,749,100.0,,12,633.5,208.5,65.3,653.0
2010-02-04 09:00:00,2010,3,-3,10,759,100.0,,0.5,634.0,200.0,,
2010-02-05 09:00:00,2010,3,-2,11,770,100.0,,24,658.0,220.5,,
2010-02-06 09:00:00,2010,1,-3,10,780,100.0,,6,664.0,215.0,,
2010-02-07 09:00:00,2010,5,-4,2,782,100.0,,4,668.0,217.0,,
2010-02-08 09:00:00,2010,5,-7,0,782,,,0,668.0,212.5,,
2010-02-09 09:00:00,2010,4,-4,4,786,100.0,,6,674.0,214.0,,
2010-02-10 09:00:00,2010,6,-9,T,786,100.0,,T,674.0,212.5,,
2010-02-11 09:00:00,2010,5,-4,4,790,65.0,35.0,T,674.0,207.5,67.3,673.0
2010-02-12 09:00:00,2010,5,-2,1,791,100.0,,2.5,676.5,206.0,67.4,674.0
2010-02-13 09:00:00,2010,11,-7,0,791,,,0,676.5,202.5,,
2010-02-14 09:00:00,2010,12,-5,0,791,,,0,676.5,198.5,,
2010-02-15 09:00:00,2010,12,-1,0,791,,,0,676.5,195.0,,
2010-02-16 09:00:00,2010,14,-1,0,791,,,0,676.5,191.0,65.3,653.0
2010-02-17 09:00:00,2010,14,-3,0,791,,,0,676.5,187.0,,
2010-02-18 09:00:00,2010,10,-4,0,791,,,0,676.5,182.5,65.4,654.0
2010-02-19 09:00:00,2010,8,-3,2,793,100.0,,T,676.5,178.0,,
2010-02-20 09:00:00,2010,4,-7,6,799,100.0,,7,683.5,185.0,,
2010-02-21 09:00:00,2010,1,-8,9,808,100.0,,5,688.5,188.5,,
2010-02-22 09:00:00,2010,5,-10,T,808,100.0,,1.5,690.0,186.5,63.2,632.0
2010-02-23 09:00:00,2010,4,-7,25,833,100.0,,6,696.0,182.0,,
2010-02-24 09:00:00,2010,3,-5,30,863,80.0,20.0,32,728.0,215.0,72.4,724.0
2010-02-25 09:00:00,2010,9,-9,2,865,100.0,,T,728.0,213.0,,
2010-02-26 09:00:00,2010,6,-1,31,896,90.0,10.0,25,753.0,231.0,,
2010-02-27 09:00:00,2010,6,-2,13,909,100.0,,10.5,763.5,235.0,,
2010-02-28 09:00:00,2010,8,-2,T,909,100.0,,T,763.5,226.5,,
2010-03-01 09:00:00,2010,10,-4,0,909,,,0,763.5,218.0,77.0,770.0
2010-03-02 09:00:00,2010,1,-3,15,924,75.0,25.0,4,767.5,219.0,,
2010-03-03 09:00:00,2010,-2,-11,36,960,100.0,,56,823.5,240.5,76.1,761.0
2010-03-04 09:00:00,2010,2,-15,3,963,100.0,,2,825.5,262.0,,
2010-03-05 09:00:00,2010,7,-10,0,963,,,0,825.5,247.0,77.4,774.0
2010-03-06 09:00:00,2010,6,-2,0,963,,,0,825.5,239.5,,
2010-03-07 09:00:00,2010,10,-4,0,963,,,0,825.5,232.0,,
2010-03-08 09:00:00,2010,0,-12,3,966,100.0,,1,826.5,225.0,78.4,784.0
2010-03-09 09:00:00,2010,2,-12,1,967,100.0,,3.5,830.0,229.0,,
2010-03-10 09:00:00,2010,2,-10,9,976,100.0,,19,849.0,245.5,80.9,809.0
2010-03-11 09:00:00,2010,8,-11,0,976,,,0,849.0,237.0,,
2010-03-12 09:00:00,2010,2,-6,40,1016,100.0,,26,875.0,233.0,,
2010-03-13 09:00:00,2010,0,-13,6,1022,100.0,,4,879.0,260.0,,
2010-03-14 09:00:00,2010,7,-7,0,1022,,,0,879.0,254.0,,
2010-03-15 09:00:00,2010,17,-5,0,1022,,,0,879.0,247.5,86.6,866.0
2010-03-16 09:00:00,2010,14,-2,0,1022,,,0,879.0,240.5,,
2010-03-17 09:00:00,2010,15,-1,0,1022,,,0,879.0,233.0,,
2010-03-18 09:00:00,2010,11,-2,0,1022,,,0,879.0,226.0,,
2010-03-19 09:00:00,2010,17,-2,0,1022,,,0,879.0,218.5,83.3,833.0
2010-03-20 09:00:00,2010,14,-3,0,1022,,,0,879.0,214.5,,
2010-03-21 09:00:00,2010,10,-1,0,1022,,,0,879.0,210.0,,
2010-03-22 09:00:00,2010,11,0,T,1022,100.0,,T,879.0,206.5,79.6,796.0
2010-03-23 09:00:00,2010,15,-3,0,1022,,,0,879.0,202.0,,
2010-03-24 09:00:00,2010,12,-3,10,1032,100.0,,0,879.0,198.0,,
2010-03-25 09:00:00,2010,1,-5,16,1048,75.0,25.0,6.5,885.5,202.5,,
2010-03-26 09:00:00,2010,6,-9,1,1049,100.0,,12,897.5,212.0,83.1,831.0
2010-03-27 09:00:00,2010,15,-4,0,1049,,,0,897.5,205.5,,
2010-03-28 09:00:00,2010,11,1,0,1049,,,0,897.5,198.5,,
2010-03-29 09:00:00,2010,9,0,27,1076,20.0,80.0,0,897.5,192.0,80.3,803.0
2010-03-30 09:00:00,2010,1,-7,48,1124,100.0,,39.5,937.0,200.0,,
2010-03-31 09:00:00,2010,0,-11,14,1138,100.0,,32,969.0,254.0,90.4,904.0
2010-04-01 09:00:00,2010,0,-10,6,1144,100.0,,5,974.0,255.0,90.8,908.0
2010-04-02 09:00:00,2010,-1,-9,31,1175,100.0,,25.5,999.5,275.0,,
2010-04-03 09:00:00,2010,1,-10,T,1175,100.0,,T,999.5,269.0,,
2010-04-04 09:00:00,2010,-1,-7,40,1215,100.0,,7,1006.5,270.5,,
2010-04-05 09:00:00,2010,-1,-8,10,1215,100.0,,39,1045.5,289.0,98.8,988.0
2010-04-06 09:00:00,2010,7,-11,0,1215,,,1.5,1047.0,277.5,,
2010-04-07 09:00:00,2010,15,-2,0,1215,,,0,1047.0,265.5,,
2010-04-08 09:00:00,2010,11,-2,0,1215,,,0,1047.0,254.0,94.5,945.0
2010-04-09 09:00:00,2010,13,-3,0,1215,,,0,1047.0,244.0,,
2010-04-10 09:00:00,2010,8,-2,0,1215,,,0,1047.0,233.5,,
2010-04-11 09:00:00,2010,6,-4,12,1237,100.0,,1.5,1048.5,223.5,,
2010-04-12 09:00:00,2010,0,-4,23,1260,100.0,,38,1086.5,253.5,94.0,940.0
2010-04-13 09:00:00,2010,6,-4,0,1260,,,1,1087.5,247.0,,
2010-04-14 09:00:00,2010,6,-4,0,1260,,,0,1087.5,240.5,94.4,944.0
2010-04-15 09:00:00,2010,14,-4,0,1260,,,0,1087.5,233.5,,
2010-04-16 09:00:00,2010,11,-1,0,1260,,,0,1087.5,226.0,91.6,916.0
2010-04-17 09:00:00,2010,15,-3,0,1260,,,0,1087.5,221.0,,
2010-04-18 09:00:00,2010,19,-3,0,1260,,,0,1087.5,216.5,,
2010-04-19 09:00:00,2010,14,-1,0,1260,,,0,1087.5,211.5,,
2010-04-20 09:00:00,2010,4,-5,11,1271,90.0,10.0,10,1097.5,218.5,,
2010-04-21 09:00:00,2010,3,-8,15,1286,100.0,,15,1112.5,230.0,,
2010-04-22 09:00:00,2010,5,-2,3,1289,100.0,,5,1117.5,233.5,,
2010-04-23 09:00:00,2010,16,-1,0,1289,,,0,1117.5,222.5,,
2010-04-24 09:00:00,2010,13,-2,0,1289,,,0,1117.5,211.5,,
2010-04-25 09:00:00,2010,18,-1,0,1289,,,0,1117.5,200.0,,
2010-04-26 09:00:00,2010,16,-1,0,1289,,,0,1117.5,189.0,83.2,832.0
2010-04-27 09:00:00,2010,5,-5,52,1341,50.0,50.0,10,1127.5,188.0,,
2010-04-28 09:00:00,2010,-1,-8,33,1374,100.0,,39,1166.5,213.0,84.8,848.0
2010-04-29 09:00:00,2010,3,-8,6,1380,100.0,,14.5,1181.0,233.0,90.5,905.0
2010-04-30 09:00:00,2010,10,-7,0,1380,,,1.5,1182.5,225.0,,
2010-05-01 09:00:00,2010,14,-3,0,1380,,,0,1182.5,214.5,,
2010-05-02 09:00:00,2010,13,-1,0,1380,,,0,1182.5,203.5,,
2010-05-03 09:00:00,2010,15,-1,0,1380,,,0,1182.5,193.0,85.4,854.0
2010-05-04 09:00:00,2010,14,-1,0,1380,,,0,1182.5,186.5,,
2010-05-05 09:00:00,2010,9,-3,0,1380,,,0,1182.5,179.5,,
2010-05-06 09:00:00,2010,10,-5,0,1380,,,0,1182.5,173.0,78.3,783.0
2010-05-07 09:00:00,2010,13,-3,0,1380,,,0,1182.5,163.5,74.0,740.0
2010-05-08 09:00:00,2010,10,-1,0,1380,,,0,1182.5,154.5,,
2010-05-09 09:00:00,2010,6,-2,T,1380,100.0,,T,1182.5,145.0,,
2010-05-10 09:00:00,2010,0,-6,32,1412,100.0,,32,1214.5,154.0,66.7,667.0
2010-05-11 09:00:00,2010,6,-6,T,1412,100.0,,1.5,1216.0,175.0,,
2010-05-12 09:00:00,2010,14,-1,0,1412,,,0,1216.0,167.5,69.4,694.0
2010-05-13 09:00:00,2010,14,-2,0,1412,,,0,1216.0,156.5,68.8,688.0
2010-05-14 09:00:00,2010,17,-1,0,1412,,,0,1216.0,148.5,68.0,680.0
2010-05-15 09:00:00,2010,17,1,0,1412,,,0,1216.0,140.5,,
2010-05-16 09:00:00,2010,16,1,0,1412,,,0,1216.0,133.0,,
2010-05-17 09:00:00,2010,7,0,5,1417,30.0,70.0,0,1216.0,125.0,57.5,575.0
2010-05-18 09:00:00,2010,9,0,6,1423,90.0,10.0,3,1219.0,126.0,57.3,573.0
2010-05-19 09:00:00,2010,10,1,7,1430,,100.0,0,1219.0,122.0,56.3,563.0
2010-05-20 09:00:00,2010,11,-2,0,1430,,,0,1219.0,117.0,55.5,555.0
2010-05-21 09:00:00,2010,5,-6,8,1438,30.0,70.0,0,1219.0,111.0,52.7,527.0
2010-05-22 09:00:00,2010,3,-9,3,1441,100.0,,8,1227.0,113.0,,
2010-05-23 09:00:00,2010,8,-7,2,1443,100.0,,2,1229.0,113.0,,
2010-05-24 09:00:00,2010,8,-2,0,1443,,,T,1229.0,109.0,49.2,492.0
2010-05-25 09:00:00,2010,10,-3,8,1451,80.0,20.0,6,1235.0,107.0,48.5,485.0
2010-05-26 09:00:00,2010,5,0,29,1480,100.0,,27,1262.0,136.0,,
2010-05-27 09:00:00,2010,5,-3,21,1501,100.0,,22,1284.0,147.0,,
2010-05-28 09:00:00,2010,8,-4,10,1511,90.0,10.0,10,1294.0,151.0,,
2010-05-29 09:00:00,2010,17,0,0,1511,,,0,1294.0,137.5,,
2010-05-30 09:00:00,2010,18,1,0,1511,,,0,1294.0,124.0,,
2010-05-31 09:00:00,2010,14,3,T,1511,,100.0,0,1294.0,111.0,,
2010-06-01 09:00:00,2010,14,2,0,1511,,,0,1294.0,97.5,45.9,459.0
2010-06-02 09:00:00,2010,16,2,T,1511,,100.0,0,1294.0,89.5,42.2,422.0
2010-06-03 09:00:00,2010,11,6,13,1524,,100.0,0,1294.0,81.0,38.5,385.0
2010-06-04 09:00:00,2010,11,5,12,1536,,100.0,0,1294.0,73.0,34.8,348.0
2010-06-05 09:00:00,2010,19,4,0,1536,,,0,1294.0,63.5,,
2010-06-06 09:00:00,2010,19,5,0,1536,,,0,1294.0,53.5,,
2010-06-07 09:00:00,2010,20,3,0,1536,,,0,1294.0,44.0,20.9,209.0
2010-06-08 09:00:00,2010,19,3,0,1536,,,0,1294.0,34.0,15.9,159.0
2010-06-09 09:00:00,2010,13,2,0,1536,,,0,1294.0,26.0,12.2,122.0
2010-06-10 09:00:00,2010,11,-2,T,1536,,100.0,0,1294.0,18.0,8.5,85.0
2010-06-11 09:00:00,2010,12,1,0,1536,,,0,1294.0,10.0,4.7,47.0
2010-06-12 09:00:00,2010,18,4,0,1536,,,0,1294.0,0.0,0.0,0.0
2010-06-13 09:00:00,2010,21,1,0,1536,,,0,1294.0,0.0,0.0,0.0
2010-06-14 09:00:00,2010,21,4,0,1536,,,0,1294.0,0.0,0.0,0.0
2010-06-15 09:00:00,2010,18,3,0,1536,,,0,1294.0,0.0,0.0,0.0
2010-06-16 09:00:00,2010,13,1,T,1536,,100.0,0,1294.0,0.0,0.0,0.0
2010-06-17 09:00:00,2010,17,-1,0,1536,,,0,1294.0,0.0,0.0,0.0
2010-06-18 09:00:00,2010,18,2,0,1536,,,0,1294.0,0.0,0.0,0.0
2010-06-19 09:00:00,2010,15,1,0,1536,,,0,1294.0,0.0,0.0,0.0
2010-06-20 09:00:00,2010,17,1,0,1536,,,0,1294.0,0.0,0.0,0.0
2010-06-21 09:00:00,2010,19,5,0,1536,,,0,1294.0,0.0,0.0,0.0
2010-06-22 09:00:00,2010,21,4,0,1536,,,0,1294.0,0.0,0.0,0.0
2010-06-23 09:00:00,2010,22,5,0,1536,,,0,1294.0,0.0,0.0,0.0
2010-06-24 09:00:00,2010,21,7,0,1536,,,0,1294.0,0.0,0.0,0.0
2010-06-25 09:00:00,2010,17,7,1,1537,,100.0,0,1294.0,0.0,0.0,0.0
2010-06-26 09:00:00,2010,25,6,0,1537,,,0,1294.0,0.0,0.0,0.0
2010-06-27 09:00:00,2010,28,7,0,1537,,,0,1294.0,0.0,0.0,0.0
2010-06-28 09:00:00,2010,28,10,0,1537,,,0,1294.0,0.0,0.0,0.0
2010-06-29 09:00:00,2010,24,8,0,1537,,,0,1294.0,0.0,0.0,0.0
2010-06-30 09:00:00,2010,21,6,0,1537,,,0,1294.0,0.0,0.0,0.0
2010-07-01 09:00:00,2010,21,4,0,1537,,,0,1294.0,0.0,0.0,0.0
2010-07-02 09:00:00,2010,20,4,0,1537,,,0,1294.0,0.0,0.0,0.0
2010-07-03 09:00:00,2010,21,6,0,1537,,,0,1294.0,0.0,0.0,0.0
2010-07-04 09:00:00,2010,24,6,0,1537,,,0,1294.0,0.0,0.0,0.0
2010-07-05 09:00:00,2010,25,6,0,1537,,,0,1294.0,0.0,0.0,0.0
2010-07-06 09:00:00,2010,26,6,0,1537,,,0,1294.0,0.0,0.0,0.0
2010-07-07 09:00:00,2010,26,11,0,1537,,,0,1294.0,0.0,0.0,0.0
2010-07-08 09:00:00,2010,27,11,0,1537,,,0,1294.0,0.0,0.0,0.0
2010-07-09 09:00:00,2010,26,9,0,1537,,,0,1294.0,0.0,0.0,0.0
2010-07-10 09:00:00,2010,26,9,0,1537,,,0,1294.0,0.0,0.0,0.0
2010-07-11 09:00:00,2010,26,6,0,1537,,,0,1294.0,0.0,0.0,0.0
2010-07-12 09:00:00,2010,24,9,0,1537,,,0,1294.0,0.0,0.0,0.0
2010-07-13 09:00:00,2010,23,9,0,1537,,,0,1294.0,0.0,0.0,0.0
2010-07-14 09:00:00,2010,26,8,0,1537,,,0,1294.0,0.0,0.0,0.0
2010-07-15 09:00:00,2010,29,10,0,1537,,,0,1294.0,0.0,0.0,0.0
2010-07-16 09:00:00,2010,29,12,0,1537,,,0,1294.0,0.0,0.0,0.0
2010-07-17 09:00:00,2010,28,10,0,1537,,,0,1294.0,0.0,0.0,0.0
2010-07-18 09:00:00,2010,27,10,0,1537,,,0,1294.0,0.0,0.0,0.0
2010-07-19 09:00:00,2010,27,6,0,1537,,,0,1294.0,0.0,0.0,0.0
2010-07-20 09:00:00,2010,27,7,0,1537,,,0,1294.0,0.0,0.0,0.0
2010-07-21 09:00:00,2010,25,7,0,1537,,,0,1294.0,0.0,0.0,0.0
2010-07-22 09:00:00,2010,27,8,0,1537,,,0,1294.0,0.0,0.0,0.0
2010-07-23 09:00:00,2010,28,10,T,1537,,100.0,0,1294.0,0.0,0.0,0.0
2010-07-24 09:00:00,2010,30,11,0,1537,,,0,1294.0,0.0,0.0,0.0
2010-07-25 09:00:00,2010,27,12,1,1538,,100.0,0,1294.0,0.0,0.0,0.0
2010-07-26 09:00:00,2010,25,11,0,1538,,,0,1294.0,0.0,0.0,0.0
2010-07-27 09:00:00,2010,24,11,0,1538,,,0,1294.0,0.0,0.0,0.0
2010-07-28 09:00:00,2010,24,7,0,1538,,,0,1294.0,0.0,0.0,0.0
2010-07-29 09:00:00,2010,24,8,0,1538,,,0,1294.0,0.0,0.0,0.0
2010-07-30 09:00:00,2010,24,7,0,1538,,,0,1294.0,0.0,0.0,0.0
2010-07-31 09:00:00,2010,23,7,0,1538,,,0,1294.0,0.0,0.0,0.0
2010-08-01 09:00:00,2010,24,4,0,1538,,,0,1294.0,0.0,0.0,0.0
2010-08-02 09:00:00,2010,24,5,0,1538,,,0,1294.0,0.0,0.0,0.0
2010-08-03 09:00:00,2010,24,4,0,1538,,,0,1294.0,0.0,0.0,0.0
2010-08-04 09:00:00,2010,25,4,0,1538,,,0,1294.0,0.0,0.0,0.0
2010-08-05 09:00:00,2010,24,7,0,1538,,,0,1294.0,0.0,0.0,0.0
