Date,Css Lab (428) Air Temperature Average (degC),Css Lab (428) Air Temperature Average QC Flag,Css Lab (428) Air Temperature Maximum (degC),Css Lab (428) Air Temperature Maximum QC Flag,Css Lab (428) Air Temperature Minimum (degC),Css Lab (428) Air Temperature Minimum QC Flag,Css Lab (428) Air Temperature Observed (degC) Start of Day Values,Css Lab (428) Air Temperature Observed QC Flag Start of Day Values,Css Lab (428) Precipitation Accumulation (mm) Start of Day Values,Css Lab (428) Precipitation Accumulation QC Flag Start of Day Values,Css Lab (428) Precipitation Increment (mm),Css Lab (428) Precipitation Increment QC Flag,Css Lab (428) Precipitation Increment - Snow-adj (mm),Css Lab (428) Precipitation Increment - Snow-adj QC Flag,Css Lab (428) Snow Depth (cm) Start of Day Values,Css Lab (428) Snow Depth QC Flag Start of Day Values,Css Lab (428) Snow Water Equivalent (mm) Start of Day Values,Css Lab (428) Snow Water Equivalent QC Flag Start of Day Values,Css Lab (428) Soil Moisture Percent -2in (pct) Start of Day Values,Css Lab (428) Soil Moisture Percent -2in QC Flag Start of Day Values,Css Lab (428) Soil Moisture Percent -8in (pct) Start of Day Values,Css Lab (428) Soil Moisture Percent -8in QC Flag Start of Day Values,Css Lab (428) Soil Moisture Percent -20in (pct) Start of Day Values,Css Lab (428) Soil Moisture Percent -20in QC Flag Start of Day Values,Css Lab (428) Soil Moisture Percent Average -2in (pct),Css Lab (428) Soil Moisture Percent Average -2in QC Flag,Css Lab (428) Soil Moisture Percent Average -8in (pct),Css Lab (428) Soil Moisture Percent Average -8in QC Flag,Css Lab (428) Soil Moisture Percent Average -20in (pct),Css Lab (428) Soil Moisture Percent Average -20in QC Flag,Css Lab (428) Soil Moisture Percent Maximum -2in (pct),Css Lab (428) Soil Moisture Percent Maximum -2in QC Flag,Css Lab (428) Soil Moisture Percent Maximum -8in (pct),Css Lab (428) Soil Moisture Percent Maximum -8in QC Flag,Css Lab (428) Soil Moisture Percent Maximum -20in (pct),Css Lab (428) Soil Moisture Percent Maximum -20in QC Flag,Css Lab (428) Soil Moisture Percent Minimum -2in (pct),Css Lab (428) Soil Moisture Percent Minimum -2in QC Flag,Css Lab (428) Soil Moisture Percent Minimum -8in (pct),Css Lab (428) Soil Moisture Percent Minimum -8in QC Flag,Css Lab (428) Soil Moisture Percent Minimum -20in (pct),Css Lab (428) Soil Moisture Percent Minimum -20in QC Flag,Css Lab (428) Soil Temperature Average -2in (degC),Css Lab (428) Soil Temperature Average -2in QC Flag,Css Lab (428) Soil Temperature Average -8in (degC),Css Lab (428) Soil Temperature Average -8in QC Flag,Css Lab (428) Soil Temperature Average -20in (degC),Css Lab (428) Soil Temperature Average -20in QC Flag,Css Lab (428) Soil Temperature Maximum -2in (degC),Css Lab (428) Soil Temperature Maximum -2in QC Flag,Css Lab (428) Soil Temperature Maximum -8in (degC),Css Lab (428) Soil Temperature Maximum -8in QC Flag,Css Lab (428) Soil Temperature Maximum -20in (degC),Css Lab (428) Soil Temperature Maximum -20in QC Flag,Css Lab (428) Soil Temperature Minimum -2in (degC),Css Lab (428) Soil Temperature Minimum -2in QC Flag,Css Lab (428) Soil Temperature Minimum -8in (degC),Css Lab (428) Soil Temperature Minimum -8in QC Flag,Css Lab (428) Soil Temperature Minimum -20in (degC),Css Lab (428) Soil Temperature Minimum -20in QC Flag,Css Lab (428) Soil Temperature Observed -2in (degC) Start of Day Values,Css Lab (428) Soil Temperature Observed -2in QC Flag Start of Day Values,Css Lab (428) Soil Temperature Observed -8in (degC) Start of Day Values,Css Lab (428) Soil Temperature Observed -8in QC Flag Start of Day Values,Css Lab (428) Soil Temperature Observed -20in (degC) Start of Day Values,Css Lab (428) Soil Temperature Observed -20in QC Flag Start of Day Values,Css Lab (428) Snow Density (pct) Start of Day Values,Css Lab (428) Snow Density QC Flag Start of Day Values,Css Lab (428) Snow Rain Ratio (unitless),Css Lab (428) Snow Rain Ratio QC Flag
2014-10-11,10.9,V,19.8,V,5.1,V,6.8,V,0,V,0,V,0,V,0,E,0,E,0.0,V,0.0,V,3.1,V,0.0,V,0.0,V,2.8,V,0.0,V,0.1,V,3.1,V,0.0,V,0.0,V,2.4,V,15.7,V,15.2,V,14.1,V,17.5,V,15.5,V,14.2,V,14.0,V,14.8,V,14.1,V,16.3,V,15.5,V,14.1,V,,,,
2014-10-12,10.1,V,17.5,V,5.8,V,5.9,V,0,V,0,V,0,V,0,E,0,E,0.0,V,0.0,V,2.8,V,0.0,V,0.0,V,2.7,V,0.0,V,0.0,V,3.2,V,0.0,V,0.0,V,2.3,V,15.5,V,15.2,V,14.2,V,16.9,V,15.6,V,14.2,V,13.9,V,14.8,V,14.1,V,16.4,V,15.6,V,14.1,V,,,,
2014-10-13,12.1,V,21.7,V,5.3,V,7.4,V,0,V,0,V,0,V,0,E,0,E,0.0,V,0.0,V,2.4,V,0.0,V,0.0,V,2.6,V,0.0,V,0.0,V,3.2,V,0.0,V,0.0,V,2.1,V,15.4,V,15.1,V,14.2,V,17.4,V,15.4,V,14.2,V,13.7,V,14.7,V,14.2,V,15.9,V,15.4,V,14.2,V,,,,
2014-10-14,11.5,V,16.6,V,6.9,V,10.4,V,0,V,0,V,0,V,0,E,0,E,0.0,V,0.0,V,2.9,V,0.0,V,0.0,V,2.6,V,0.0,V,0.0,V,3.0,V,0.0,V,0.0,V,2.1,V,15.5,V,15.2,V,14.2,V,16.4,V,15.5,V,14.2,V,14.4,V,15.0,V,14.2,V,16.4,V,15.4,V,14.2,V,,,,
2014-10-15,5.0,V,6.9,V,4.0,V,6.9,V,0,V,18,V,18,V,0,E,0,E,0.0,V,0.0,V,2.4,V,0.0,V,0.0,V,6.1,V,0.0,V,0.0,V,9.9,V,0.0,V,0.0,V,2.1,V,11.7,V,13.4,V,14.0,V,15.4,V,15.3,V,14.2,V,10.0,V,11.9,V,13.7,V,15.4,V,15.3,V,14.2,V,,,0.0,E
2014-10-16,7.0,V,12.3,V,3.4,V,5.0,V,18,V,0,E,0,E,0,E,0,E,0.0,V,0.1,V,10.3,V,0.0,V,0.3,V,10.2,V,0.0,V,1.0,V,10.7,V,0.0,V,0.0,V,9.8,V,10.9,V,11.7,V,13.5,V,12.5,V,12.1,V,13.7,V,9.8,V,11.6,V,13.3,V,10.1,V,11.9,V,13.7,V,,,,
2014-10-17,6.6,V,11.7,V,1.4,V,5.1,V,18,E,0,E,0,E,0,E,0,E,0.0,V,0.6,V,10.0,V,0.0,V,0.7,V,9.7,V,0.0,V,1.2,V,10.2,V,0.0,V,0.1,V,8.8,V,11.5,V,12.1,V,13.2,V,12.5,V,12.2,V,13.3,V,10.4,V,11.9,V,13.1,V,11.9,V,12.2,V,13.3,V,,,,
2014-10-18,6.7,V,16.0,V,-0.4,V,1.4,V,18,V,0,V,0,V,0,E,0,E,0.0,V,0.5,V,8.9,V,0.0,V,0.6,V,8.6,V,0.0,V,1.2,V,9.3,V,0.0,V,0.0,V,7.9,V,11.2,V,12.0,V,13.0,V,13.0,V,12.3,V,13.1,V,9.5,V,11.6,V,12.9,V,11.8,V,12.3,V,13.1,V,,,,
2014-10-19,8.0,V,16.0,V,1.5,V,3.9,V,18,V,0,V,0,V,0,E,0,E,0.0,V,0.8,V,8.0,V,0.0,V,0.4,V,7.6,V,0.0,V,0.9,V,8.2,V,0.0,V,0.0,V,6.8,V,11.8,V,12.1,V,12.8,V,13.5,V,12.5,V,12.9,V,10.2,V,11.8,V,12.8,V,12.2,V,12.3,V,12.9,V,,,,
2014-10-20,6.8,V,11.9,V,1.6,V,7.8,V,18,V,8,V,8,V,0,E,0,E,0.0,V,0.4,V,7.3,V,0.0,V,0.2,V,6.7,V,0.0,V,0.7,V,7.3,V,0.0,V,0.0,V,6.1,V,11.9,V,12.3,V,12.7,V,12.9,V,12.6,V,12.8,V,10.9,V,12.0,V,12.7,V,12.6,V,12.5,V,12.8,V,,,0.0,E
2014-10-21,3.5,V,10.4,V,-0.6,V,1.6,V,25,V,3,V,3,V,0,V,0,E,0.0,V,0.0,V,6.1,V,0.0,V,1.8,V,6.0,V,0.0,V,3.2,V,6.6,V,0.0,V,0.0,V,5.5,V,10.2,V,11.4,V,12.7,V,11.5,V,11.9,V,12.7,V,9.0,V,11.1,V,12.6,V,10.9,V,11.9,V,12.7,V,,,0.0,E
2014-10-22,6.3,V,13.6,V,0.2,V,0.5,V,28,V,0,V,0,V,0,E,0,E,0.0,V,3.4,V,5.6,V,0.0,V,3.3,V,5.6,V,0.0,V,3.7,V,6.0,V,0.0,V,2.8,V,5.1,V,10.1,V,11.1,V,12.5,V,11.4,V,11.5,V,12.5,V,8.8,V,10.8,V,12.3,V,10.6,V,11.5,V,12.5,V,,,,
2014-10-23,7.1,V,11.7,V,4.3,V,4.4,V,28,V,3,V,3,V,0,E,0,E,0.0,V,3.2,V,5.0,V,0.0,V,3.2,V,5.0,V,0.0,V,3.6,V,5.4,V,0.0,V,2.6,V,4.6,V,10.2,V,11.1,V,12.3,V,10.8,V,11.3,V,12.3,V,9.7,V,11.0,V,12.2,V,10.8,V,11.3,V,12.3,V,,,0.0,E
2014-10-24,9.5,V,16.2,V,3.6,V,7.0,V,30,V,0,V,0,V,0,E,0,E,0.0,V,2.8,V,4.4,V,0.0,V,2.4,V,4.6,V,0.0,V,3.2,V,5.1,V,0.0,V,1.5,V,4.1,V,10.2,V,10.9,V,12.1,V,12.0,V,11.2,V,12.2,V,8.9,V,10.6,V,12.0,V,10.1,V,11.1,V,12.2,V,,,,
2014-10-25,3.9,V,8.8,V,1.1,V,8.1,V,30,V,20,V,20,V,0,V,0,E,0.0,V,2.6,V,4.1,V,0.1,V,2.5,V,4.2,V,0.6,V,4.5,V,4.7,V,0.0,V,1.2,V,4.0,V,8.5,V,10.2,V,11.9,V,11.4,V,11.4,V,12.0,V,4.4,V,7.3,V,11.5,V,11.4,V,11.3,V,12.0,V,,,25.0,E
2014-10-26,3.4,V,9.0,V,0.5,V,2.6,V,51,V,3,E,3,E,3,V,5,E,0.1,V,4.8,V,4.0,V,0.0,V,6.3,V,4.1,V,0.1,V,7.1,V,4.4,V,0.0,V,4.8,V,3.7,V,6.0,V,6.9,V,11.0,V,8.4,V,7.9,V,11.4,V,4.3,V,6.6,V,10.7,V,4.3,V,7.0,V,11.4,V,,,0.0,E
2014-10-27,3.9,V,11.9,V,-0.4,V,0.7,V,53,E,0,E,0,E,0,E,0,E,0.0,V,7.0,V,4.1,V,0.0,V,7.1,V,4.2,V,0.0,V,7.5,V,4.4,V,0.0,V,6.7,V,3.9,V,7.5,V,8.2,V,10.6,V,8.9,V,8.6,V,10.7,V,6.3,V,8.0,V,10.6,V,7.8,V,8.0,V,10.7,V,,,,
2014-10-28,6.6,V,15.5,V,0.6,V,0.9,V,53,E,0,E,0,E,0,E,0,E,0.0,V,7.0,V,4.7,V,0.0,V,6.7,V,4.5,V,0.0,V,7.3,V,4.9,V,0.0,V,6.1,V,4.1,V,8.4,V,8.7,V,10.5,V,10.4,V,9.2,V,10.6,V,6.8,V,8.5,V,10.5,V,8.4,V,8.6,V,10.6,V,,,,
2014-10-29,7.7,V,17.1,V,2.0,V,3.5,V,53,E,0,E,0,E,0,E,0,E,0.0,V,6.5,V,4.6,V,0.0,V,6.1,V,4.8,V,0.0,V,6.7,V,5.0,V,0.0,V,5.6,V,4.4,V,9.6,V,9.5,V,10.5,V,11.4,V,10.0,V,10.5,V,8.2,V,9.3,V,10.5,V,9.8,V,9.3,V,10.5,V,,,,
2014-10-30,7.9,V,15.8,V,2.4,V,3.4,V,53,V,0,V,0,V,0,E,0,E,0.0,V,5.7,V,4.9,V,0.0,V,5.3,V,4.8,V,0.0,V,5.8,V,5.1,V,0.0,V,4.7,V,4.6,V,9.8,V,10.0,V,10.6,V,10.9,V,10.2,V,10.7,V,8.6,V,9.8,V,10.5,V,10.6,V,10.1,V,10.5,V,,,,
2014-10-31,4.7,V,8.2,V,1.2,V,7.7,V,53,V,10,V,10,V,0,E,0,E,0.0,V,4.6,V,4.8,V,0.0,V,4.6,V,4.9,V,0.0,V,5.1,V,5.2,V,0.0,V,4.3,V,4.5,V,9.3,V,10.1,V,10.7,V,10.4,V,10.4,V,10.8,V,8.3,V,9.9,V,10.7,V,10.4,V,10.3,V,10.7,V,,,25.0,E
2014-11-01,-0.1,V,1.2,V,-2.7,V,1.2,V,64,V,15,V,15,V,3,E,3,V,0.0,V,4.5,V,5.1,V,0.0,V,4.3,V,4.9,V,0.0,V,4.6,V,5.2,V,0.0,V,3.9,V,4.6,V,7.1,V,9.2,V,10.7,V,8.2,V,9.8,V,10.8,V,6.4,V,8.6,V,10.7,V,8.2,V,9.8,V,10.8,V,,,67.0,V
2014-11-02,-0.6,V,4.4,V,-3.7,V,-2.8,V,79,V,3,V,3,V,13,E,13,V,0.0,V,4.0,V,5.3,V,0.0,V,5.0,V,5.0,V,0.0,V,7.4,V,5.5,V,0.0,V,3.7,V,4.7,V,5.9,V,7.8,V,10.5,V,6.4,V,8.6,V,10.7,V,4.8,V,7.0,V,10.1,V,6.4,V,8.6,V,10.7,V,,,0.0,V
2014-11-03,1.3,V,8.0,V,-2.9,V,-1.0,V,81,V,0,V,0,V,10,E,10,V,0.0,V,7.4,V,5.1,V,0.0,V,7.7,V,5.1,V,0.0,V,7.9,V,5.3,V,0.0,V,7.4,V,4.9,V,5.8,V,7.2,V,10.0,V,6.9,V,7.4,V,10.1,V,5.0,V,7.1,V,9.9,V,5.9,V,7.3,V,10.1,V,,,,
2014-11-04,4.4,V,13.4,V,-1.0,V,-0.8,V,81,V,0,V,0,V,8,E,8,V,0.0,V,7.9,V,5.0,V,0.0,V,7.6,V,5.2,V,0.0,V,7.9,V,5.5,V,0.0,V,7.1,V,4.9,V,6.6,V,7.4,V,9.7,V,8.4,V,7.8,V,9.8,V,5.3,V,7.2,V,9.6,V,6.4,V,7.4,V,9.8,V,,,,
2014-11-05,6.6,V,15.6,V,2.0,V,2.5,V,81,V,0,V,0,V,3,E,3,V,0.0,V,7.5,V,5.1,V,0.0,V,7.0,V,5.2,V,0.0,V,7.6,V,5.5,V,0.0,V,6.3,V,4.8,V,7.7,V,8.0,V,9.6,V,9.4,V,8.4,V,9.6,V,6.4,V,7.8,V,9.5,V,7.9,V,7.9,V,9.6,V,,,,
2014-11-06,8.3,V,14.7,V,3.4,V,3.5,V,81,V,0,V,0,V,0,E,0,E,0.0,V,6.5,V,5.3,V,0.0,V,6.2,V,5.1,V,0.0,V,6.9,V,5.3,V,0.0,V,5.5,V,4.9,V,8.5,V,8.5,V,9.6,V,9.8,V,8.9,V,9.6,V,7.4,V,8.4,V,9.5,V,8.8,V,8.5,V,9.5,V,,,,
2014-11-07,7.9,V,16.0,V,1.7,V,4.5,V,81,V,0,V,0,V,0,E,0,E,0.0,V,5.6,V,5.0,V,0.0,V,5.3,V,5.0,V,0.0,V,5.8,V,5.3,V,0.0,V,4.5,V,4.7,V,8.8,V,8.9,V,9.7,V,10.3,V,9.2,V,9.7,V,7.4,V,8.6,V,9.6,V,9.2,V,8.9,V,9.6,V,,,,
2014-11-08,9.4,V,18.8,V,3.8,V,7.3,V,81,V,0,V,0,V,0,E,0,V,0.0,V,4.9,V,5.0,V,0.0,V,4.3,V,4.8,V,0.0,V,5.0,V,5.1,V,0.0,V,3.5,V,4.4,V,9.5,V,9.3,V,9.7,V,11.0,V,9.7,V,9.8,V,8.2,V,9.0,V,9.7,V,9.7,V,9.2,V,9.7,V,,,,
2014-11-09,8.1,V,16.5,V,2.7,V,5.0,V,81,V,0,V,0,V,0,E,0,V,0.0,V,3.9,V,4.4,V,0.0,V,3.6,V,4.6,V,0.0,V,4.3,V,5.0,V,0.0,V,2.8,V,4.1,V,9.7,V,9.6,V,9.9,V,11.0,V,9.9,V,9.9,V,8.4,V,9.4,V,9.8,V,10.3,V,9.7,V,9.8,V,,,,
2014-11-10,6.4,V,15.6,V,1.2,V,3.4,V,81,V,0,V,0,V,0,V,0,V,0.0,V,3.6,V,4.9,V,0.0,V,2.9,V,4.4,V,0.0,V,3.6,V,4.9,V,0.0,V,2.5,V,4.0,V,9.4,V,9.7,V,10.0,V,10.7,V,9.9,V,10.0,V,8.1,V,9.3,V,9.9,V,10.2,V,9.9,V,9.9,V,,,,
2014-11-11,5.2,V,11.3,V,1.1,V,2.6,V,81,V,0,V,0,V,0,V,0,V,0.0,V,2.7,V,4.4,V,0.0,V,2.3,V,4.3,V,0.0,V,3.1,V,4.8,V,0.0,V,1.4,V,3.8,V,8.9,V,9.5,V,10.0,V,9.9,V,9.8,V,10.0,V,7.9,V,9.2,V,10.0,V,9.9,V,9.8,V,10.0,V,,,,
2014-11-12,4.0,V,10.2,V,-0.9,V,1.1,V,81,V,0,V,0,V,0,E,0,V,0.0,V,1.8,V,4.4,V,0.0,V,1.6,V,4.1,V,0.0,V,2.5,V,4.5,V,0.0,V,1.1,V,3.8,V,8.0,V,9.0,V,10.0,V,9.0,V,9.4,V,10.0,V,7.1,V,8.7,V,10.0,V,9.0,V,9.4,V,10.0,V,,,,
2014-11-13,4.0,V,6.3,V,2.6,V,2.7,V,81,V,13,V,13,V,0,E,0,V,0.0,V,0.9,V,4.2,V,0.0,V,4.2,V,5.1,V,0.0,V,7.2,V,6.3,V,0.0,V,0.9,V,3.5,V,7.0,V,7.8,V,9.8,V,8.0,V,8.8,V,10.0,V,6.4,V,7.3,V,9.6,V,8.0,V,8.8,V,10.0,V,,,0.0,E
2014-11-14,2.8,V,6.6,V,-0.4,V,2.7,V,94,V,3,V,3,V,0,E,0,E,0.0,V,7.3,V,6.1,V,0.0,V,7.8,V,6.3,V,0.0,V,8.1,V,6.5,V,0.0,V,7.3,V,6.1,V,6.7,V,7.6,V,9.5,V,7.3,V,7.7,V,9.6,V,6.2,V,7.5,V,9.4,V,6.8,V,7.6,V,9.6,V,,,0.0,E
2014-11-15,1.3,V,6.2,V,-2.8,V,-0.3,V,97,V,0,V,0,V,0,E,0,E,0.0,V,8.0,V,6.0,V,0.0,V,7.8,V,6.1,V,0.0,V,8.2,V,6.5,V,0.0,V,7.4,V,5.7,V,6.1,V,7.4,V,9.3,V,6.8,V,7.7,V,9.4,V,5.4,V,7.2,V,9.3,V,6.8,V,7.7,V,9.4,V,,,,
2014-11-16,-1.1,V,5.9,V,-5.4,V,-2.8,V,97,V,0,V,0,V,0,E,0,V,0.0,V,7.6,V,5.8,V,0.0,V,7.5,V,5.9,V,0.0,V,7.7,V,6.2,V,0.0,V,7.1,V,5.6,V,5.0,V,6.9,V,9.1,V,6.1,V,7.3,V,9.2,V,4.4,V,6.5,V,9.0,V,6.1,V,7.3,V,9.2,V,,,,
2014-11-17,1.3,V,10.1,V,-3.5,V,-3.1,V,97,V,0,V,0,V,0,E,0,V,0.0,V,7.2,V,5.7,V,0.0,V,7.0,V,5.6,V,0.0,V,7.5,V,6.1,V,0.0,V,6.6,V,5.2,V,4.4,V,6.2,V,8.9,V,5.1,V,6.5,V,9.0,V,3.9,V,5.9,V,8.7,V,4.5,V,6.5,V,9.0,V,,,,
2014-11-18,2.9,V,10.0,V,-2.1,V,-1.4,V,97,V,0,E,0,E,0,V,0,V,0.0,V,6.9,V,5.1,V,0.0,V,6.5,V,5.4,V,0.0,V,6.9,V,5.7,V,0.0,V,6.0,V,5.1,V,4.4,V,6.0,V,8.6,V,4.9,V,6.1,V,8.7,V,3.9,V,5.8,V,8.5,V,4.8,V,6.1,V,8.7,V,,,,
2014-11-19,3.2,V,6.4,V,1.1,V,2.9,V,97,E,5,E,5,E,0,V,0,V,0.0,V,6.0,V,5.3,V,0.0,V,5.9,V,5.1,V,0.0,V,6.4,V,5.4,V,0.0,V,5.5,V,4.7,V,4.6,V,5.8,V,8.3,V,4.8,V,5.9,V,8.5,V,4.3,V,5.8,V,8.2,V,4.8,V,5.9,V,8.5,V,,,0.0,E
