date,year,tempmax_C,tempmin_C,precip_24hrmm,precip_cum_mm,precip_%snow,precip_%rain,snowhn24_cm,snowtotal_cm,HS_cm,SWE_cm,SWE_mm
2019-01-06 09:00:00,2019,1,-4,81,434,100.0,,41,211.0,118,,
2019-01-07 09:00:00,2019,1,0,18,452,97.0,3.0,61.5,272.5,168,38.0,380.0
2019-01-08 09:00:00,2019,3,-1,0,452,,,1.5,274.0,157,37.8,378.0
2019-01-09 09:00:00,2019,2,0,48,500,95.0,5.0,9,283.0,163,,
2019-01-10 09:00:00,2019,7,-3,1,501,100.0,,18,301.0,168.5,43.1,431.0
2019-01-11 09:00:00,2019,9,-3,0,501,,,0,301.0,164,43.0,430.0
2019-01-12 09:00:00,2019,4,-3,0,501,,,0,301.0,159.5,,
2019-01-13 09:00:00,2019,7,-6,0,501,,,0,301.0,155.5,,
2019-01-14 09:00:00,2019,-1,-4,0,501,,,0,301.0,151,42.1,421.0
2019-01-15 09:00:00,2019,1,-3,2,503,100.0,,1.5,302.5,150,,
2019-01-16 09:00:00,2019,1,0,85,588,100.0,,50,352.5,193,45.3,453.0
2019-01-17 09:00:00,2019,1,-2,75,663,100.0,,44,396.5,233.5,,
2019-01-18 09:00:00,2019,1,-2,50,713,95.0,5.0,27.5,424.0,259,69.5,695.0
2019-01-19 09:00:00,2019,3,0,3,716,,100.0,0,424.0,248,,
2019-01-20 09:00:00,2019,2,-5,66,782,60.0,40.0,T,424.0,228,,
2019-01-21 09:00:00,2019,-1,-10,T,782,100.0,,34,458.0,241.5,,
2019-01-22 09:00:00,2019,1,-10,0,782,,,T,458.0,233.5,73.9,739.0
2019-01-23 09:00:00,2019,9,-6,0,782,,,0,458.0,225.5,,
2019-01-24 09:00:00,2019,7,-4,0,782,,,0,458.0,215.5,69.6,696.0
2019-01-25 09:00:00,2019,11,-7,0,782,,,0,458.0,212.5,68.9,689.0
2019-01-26 09:00:00,2019,11,-1,0,782,,,0,458.0,207,,
2019-01-27 09:00:00,2019,17,-3,0,782,,,0,458.0,203,,
2019-01-28 09:00:00,2019,10,-1,0,782,,,0,458.0,197,68.6,686.0
2019-01-29 09:00:00,2019,10,-2,0,782,,,0,458.0,193,68.2,682.0
2019-01-30 09:00:00,2019,12,-3,0,782,,,0,458.0,190,,
2019-01-31 09:00:00,2019,12,-2,0,782,,,0,458.0,188,68.0,680.0
2019-02-01 09:00:00,2019,5,0,7,789,,100.0,0,458.0,186.5,68.0,680.0
2019-02-02 09:00:00,2019,1,-4,15,804,50.0,50.0,9,467.0,194,,
2019-02-03 09:00:00,2019,-3,-6,74,878,93.0,7.0,18.5,485.5,210.5,,
2019-02-04 09:00:00,2019,-4,-10,71,949,100.0,,52.5,538.0,255,78.0,780.0
2019-02-05 09:00:00,2019,0,-12,5,954,100.0,,34.5,572.5,287.5,,
2019-02-06 09:00:00,2019,5,-14,2,956,100.0,,3.5,576.0,288,82.5,825.0
2019-02-07 09:00:00,2019,3,-16,0,956,,,1,577.0,285,,
2019-02-08 09:00:00,2019,-5,-13,1,957,100.0,,T,577.0,278,86.5,865.0
2019-02-09 09:00:00,2019,-5,-7,75,1032,100.0,,11,588.0,280,,
2019-02-10 09:00:00,2019,-3,-11,20,1052,100.0,,95,683.0,356,95.2,952.0
2019-02-11 09:00:00,2019,-3,-15,0,1052,,,4,687.0,332,,
2019-02-12 09:00:00,2019,-1,-14,2,1054,100.0,,0,687.0,329.5,95.0,950.0
2019-02-13 09:00:00,2019,3,-4,130,1184,28.0,72.0,28,715.0,353.5,,
2019-02-14 09:00:00,2019,4,-6,78,1262,32.0,68.0,5,720.0,342,,
2019-02-15 09:00:00,2019,-5,-8,28,1290,100.0,,23,743.0,355,123.7,1237.0
2019-02-16 09:00:00,2019,-4,-9,25,1315,100.0,,28,771.0,379,,
2019-02-17 09:00:00,2019,-1,-11,28,1343,100.0,,32,803.0,390,,
2019-02-18 09:00:00,2019,-3,-13,12,1355,100.0,,14,817.0,372,130.0,1300.0
2019-02-19 09:00:00,2019,2,-13,1,1356,100.0,,0,817.0,367.5,131.5,1315.0
2019-02-20 09:00:00,2019,0,-13,5,1361,100.0,,7,824.0,362,132.3,1323.0
2019-02-21 09:00:00,2019,-5,-13,3,1364,100.0,,13,837.0,369.5,,
2019-02-22 09:00:00,2019,2,-14,0,1364,,,4.5,841.5,362,129.9,1299.0
2019-02-23 09:00:00,2019,2,-15,T,1364,100.0,,0,841.5,351.5,,
2019-02-24 09:00:00,2019,1,-5,3,1367,100.0,,2,843.5,339,,
2019-02-25 09:00:00,2019,2,-4,65,1432,100.0,,3,846.5,333,127.9,1279.0
2019-02-26 09:00:00,2019,-1,-3,101,1533,100.0,,79,925.5,401,137.5,1375.0
2019-02-27 09:00:00,2019,1,-2,35,1568,99.0,1.0,71,996.5,452.5,146.5,1465.0
2019-02-28 09:00:00,2019,1,-2,43,1611,100.0,,23,1019.5,444.5,150.0,1500.0
2019-03-01 09:00:00,2019,2,-2,13,1624,98.0,2.0,10.5,1030.0,445,161.6,1616.0
2019-03-02 09:00:00,2019,3,-1,40,1664,15.0,85.0,5,1035.0,429.5,,
2019-03-03 09:00:00,2019,2,-2,2,1666,98.0,2.0,6,1041.0,420,,
2019-03-04 09:00:00,2019,4,-3,3,1669,100.0,,4.5,1045.5,414,171.2,1712.0
2019-03-05 09:00:00,2019,4,-5,21,1690,40.0,60.0,T,1045.5,401.5,,
2019-03-06 09:00:00,2019,2,-2,23,1713,100.0,,19,1064.5,415,175.4,1754.0
2019-03-07 09:00:00,2019,3,-4,23,1736,85.0,15.0,16,1080.5,425,,
2019-03-08 09:00:00,2019,-1,-8,10,1746,100.0,,5.5,1086.0,418.5,178.9,1789.0
2019-03-09 09:00:00,2019,-2,-8,3,1749,100.0,,3,1089.0,414,,
2019-03-10 09:00:00,2019,3,-8,1,1750,100.0,,3,1092.0,409.5,,
2019-03-11 09:00:00,2019,5,-6,0,1750,,,0.5,1092.5,405,179.0,1790.0
2019-03-12 09:00:00,2019,4,-9,6,1756,100.0,,0,1092.5,400.5,,
2019-03-13 09:00:00,2019,1,-12,0,1756,,,8,1100.5,405,179.4,1794.0
2019-03-14 09:00:00,2019,6,-8,0,1756,,,0,1100.5,399,,
2019-03-15 09:00:00,2019,8,-9,0,1756,,,0,1100.5,393.5,178.8,1788.0
2019-03-16 09:00:00,2019,13,-6,0,1756,,,0,1100.5,387.5,,
2019-03-17 09:00:00,2019,13,-5,0,1756,,,0,1100.5,381.5,,
2019-03-18 09:00:00,2019,13,-4,0,1756,,,0,1100.5,375.5,178.2,1782.0
2019-03-19 09:00:00,2019,12,-2,1,1757,100.0,,0,1100.5,372,,
2019-03-20 09:00:00,2019,4,-3,9,1766,100.0,,6.5,1107.0,368.5,178.3,1783.0
2019-03-21 09:00:00,2019,2,-3,T,1766,100.0,,1,1108.0,366.5,179.1,1791.0
2019-03-22 09:00:00,2019,3,-5,7,1773,100.0,,0,1108.0,363,,
2019-03-23 09:00:00,2019,3,-5,16,1789,95.0,5.0,7,1115.0,367,,
2019-03-24 09:00:00,2019,7,-11,0,1789,,,5,1120.0,367.5,,
2019-03-25 09:00:00,2019,7,-7,1,1790,100.0,,0,1120.0,365.5,181.5,1815.0
2019-03-26 09:00:00,2019,4,-1,5,1795,100.0,,5.5,1125.5,366.5,,
2019-03-27 09:00:00,2019,1,-6,46,1841,100.0,,6,1131.5,364.5,,
2019-03-28 09:00:00,2019,3,-7,4,1845,65.0,35.0,19.5,1151.0,383.5,186.5,1865.0
2019-03-29 09:00:00,2019,6,-5,5,1850,100.0,,5,1156.0,383.5,185.9,1859.0
2019-03-30 09:00:00,2019,8,-5,0,1850,,,0,1156.0,378,,
2019-03-31 09:00:00,2019,12,-5,0,1850,,,0,1156.0,372,,
2019-04-01 09:00:00,2019,9,-2,19,1869,1.0,99.0,0,1156.0,366,,
2019-04-02 09:00:00,2019,3,-1,24,1893,100.0,,8.5,1164.5,368,183.0,1830.0
2019-04-03 09:00:00,2019,8,-1,3,1896,100.0,,5,1169.5,369,185.7,1857.0
2019-04-04 09:00:00,2019,8,-1,2,1898,50.0,50.0,0,1169.5,363.5,,
2019-04-05 09:00:00,2019,1,-1,14,1912,15.0,85.0,0.5,1170.0,358.5,181.0,1810.0
2019-04-06 09:00:00,2019,5,-1,2,1914,,100.0,2.5,1172.5,361,,
2019-04-07 09:00:00,2019,10,2,0,1914,,,0,1172.5,360,,
2019-04-08 09:00:00,2019,11,0,14,1928,1.0,99.0,0,1172.5,351,182.9,1829.0
2019-04-09 09:00:00,2019,4,-3,20,1948,6.0,94.0,2,1174.5,347,,
2019-04-10 09:00:00,2019,8,-5,0,1948,,,0,1174.5,345,,
2019-04-11 09:00:00,2019,5,-3,1,1949,100.0,,0,1174.5,342,183.6,1836.0
2019-04-12 09:00:00,2019,9,-5,0,1949,,,0.5,1175.0,340.5,183.6,1836.0
2019-04-13 09:00:00,2019,12,-3,0,1949,,,0,1175.0,336.5,,
2019-04-14 09:00:00,2019,8,0,1,1950,,100.0,0,1175.0,332,,
2019-04-15 09:00:00,2019,6,-2,6,1956,98.0,2.0,0,1175.0,328,,
2019-04-16 09:00:00,2019,8,-2,11,1967,100.0,,6.5,1181.5,332,,
2019-04-17 09:00:00,2019,16,-3,0,1967,,,0,1181.5,325.5,,
2019-04-18 09:00:00,2019,19,2,0,1967,,,0,1181.5,318,170.7,1707.0
2019-04-19 09:00:00,2019,17,1,0,1967,,,0,1181.5,313,168.0,1680.0
2019-04-20 09:00:00,2019,7,-2,1,1968,,100.0,0,1181.5,308,,
2019-04-21 09:00:00,2019,10,-3,0,1968,,,0,1181.5,302.5,,
2019-04-22 09:00:00,2019,14,2,0,1968,,,0,1181.5,297,,
2019-04-23 09:00:00,2019,18,2,0,1968,,,0,1181.5,291.5,,
2019-04-24 09:00:00,2019,20,2,0,1968,,,0,1181.5,285.5,162.5,1625.0
2019-04-25 09:00:00,2019,19,1,0,1968,,,0,1181.5,279.5,,
2019-04-26 09:00:00,2019,17,0,0,1968,,,0,1181.5,274,,
2019-04-27 09:00:00,2019,16,0,0,1968,,,0,1181.5,269,,
2019-04-28 09:00:00,2019,17,-1,0,1968,,,0,1181.5,264,,
2019-04-29 09:00:00,2019,14,-2,0,1968,,,0,1181.5,258,,
2019-04-30 09:00:00,2019,7,-2,T,1968,,100.0,0,1181.5,252.5,144.7,1447.0
2019-05-01 09:00:00,2019,10,-4,0,1968,,,0,1181.5,246.5,,
2019-05-02 09:00:00,2019,14,-4,0,1968,,,0,1181.5,241,141.6,1416.0
2019-05-03 09:00:00,2019,15,-1,0,1968,,,0,1181.5,235,136.4,1364.0
2019-05-04 09:00:00,2019,16,-1,0,1968,,,0,1181.5,229.5,,
2019-05-05 09:00:00,2019,19,-1,1,1969,,100.0,0,1181.5,223.5,,
2019-05-06 09:00:00,2019,16,1,2,1971,,100.0,0,1181.5,218,121.8,1218.0
2019-05-07 09:00:00,2019,16,0,0,1971,,,0,1181.5,213,121.8,1218.0
2019-05-08 09:00:00,2019,17,2,0,1971,,,0,1181.5,206,,
2019-05-09 09:00:00,2019,14,2,0,1971,,,0,1181.5,200,115.1,1151.0
2019-05-10 09:00:00,2019,14,1,0,1971,,,0,1181.5,193,107.8,1078.0
2019-05-11 09:00:00,2019,19,0,0,1971,,,0,1181.5,184.5,,
2019-05-12 09:00:00,2019,20,1,0,1971,,,0,1181.5,175.5,,
2019-05-13 09:00:00,2019,16,1,0,1971,,,0,1181.5,167,95.3,953.0
2019-05-14 09:00:00,2019,13,1,0,1971,,,0,1181.5,159,90.5,905.0
2019-05-15 09:00:00,2019,6,0,23,1994,,100.0,0,1181.5,153,,
2019-05-16 09:00:00,2019,2,-3,40,2034,100.0,,10.5,1192.0,161,87.1,871.0
2019-05-17 09:00:00,2019,4,-3,13,2047,35.0,65.0,7.5,1199.5,168,89.1,891.0
2019-05-18 09:00:00,2019,6,-3,10,2057,80.0,20.0,0,1199.5,166,,
2019-05-19 09:00:00,2019,3,-4,21,2078,90.0,10.0,11,1210.5,177,,
2019-05-20 09:00:00,2019,4,-7,2,2080,100.0,,0,1210.5,176,87.6,876.0
2019-05-21 09:00:00,2019,3,-3,18,2098,98.0,2.0,12,1222.5,182,,
2019-05-22 09:00:00,2019,8,-4,3,2101,,100.0,5.5,1228.0,180,90.0,900.0
2019-05-23 09:00:00,2019,12,-1,3,2104,,100.0,0,1228.0,174,,
2019-05-24 09:00:00,2019,14,-2,5,2109,,100.0,0,1228.0,164,90.5,905.0
2019-05-25 09:00:00,2019,8,0,6,2115,,100.0,0,1228.0,161,,
2019-05-26 09:00:00,2019,4,-1,9,2124,100.0,,7.5,1235.5,167,,
2019-05-27 09:00:00,2019,10,-2,5,2129,95.0,5.0,4,1239.5,167,,
2019-05-28 09:00:00,2019,13,2,0,2129,,,0,1239.5,161,87.1,871.0
2019-05-29 09:00:00,2019,16,2,6,2135,,100.0,0,1239.5,155,,
2019-05-30 09:00:00,2019,14,0,6,2141,,100.0,0,1239.5,149.5,,
2019-05-31 09:00:00,2019,16,1,2,2143,,100.0,0,1239.5,143.5,76.0,760.0
2019-06-01 09:00:00,2019,18,2,1,2144,,100.0,0,1239.5,137.5,72.6,726.0
2019-06-02 09:00:00,2019,19,2,3,2147,,100.0,0,1239.5,129.5,,
2019-06-03 09:00:00,2019,21,3,0,2147,,,0,1239.5,120.5,66.0,660.0
2019-06-04 09:00:00,2019,23,4,0,2147,,,0,1239.5,111.5,,
2019-06-05 09:00:00,2019,21,4,0,2147,,,0,1239.5,102,60.4,604.0
2019-06-06 09:00:00,2019,16,4,0,2147,,,0,1239.5,91.5,55.6,556.0
2019-06-07 09:00:00,2019,12,2,0,2147,,,0,1239.5,83,50.9,509.0
2019-06-08 09:00:00,2019,15,1,0,2147,,,0,1239.5,74,,
2019-06-09 09:00:00,2019,22,4,0,2147,,,0,1239.5,65.5,,
2019-06-10 09:00:00,2019,23,3,0,2147,,,0,1239.5,57,35.7,357.0
2019-06-11 09:00:00,2019,26,5,0,2147,,,0,1239.5,45,,
2019-06-12 09:00:00,2019,24,5,0,2147,,,0,1239.5,35.5,21.7,217.0
2019-06-13 09:00:00,2019,22,4,0,2147,,,0,1239.5,25,15.1,151.0
2019-06-14 09:00:00,2019,23,5,0,2147,,,0,1239.5,16.5,,
2019-06-15 09:00:00,2019,21,4,0,2147,,,0,1239.5,8.5,4.3,43.0
2019-06-16 09:00:00,2019,23,4,2,2149,,100.0,0,1239.5,0,0.0,0.0
2019-06-17 09:00:00,2019,24,6,1,2150,,100.0,0,1239.5,0,0.0,0.0
2019-06-18 09:00:00,2019,25,7,0,2150,,,0,1239.5,0,0.0,0.0
2019-06-19 09:00:00,2019,23,6,0,2150,,,0,1239.5,0,0.0,0.0
2019-06-20 09:00:00,2019,19,4,0,2150,,,0,1239.5,0,0.0,0.0
2019-06-21 09:00:00,2019,18,2,0,2150,,,0,1239.5,0,0.0,0.0
2019-06-22 09:00:00,2019,19,5,0,2150,,,0,1239.5,0,0.0,0.0
2019-06-23 09:00:00,2019,20,3,0,2150,,,0,1239.5,0,0.0,0.0
2019-06-24 09:00:00,2019,19,4,0,2150,,,0,1239.5,0,0.0,0.0
2019-06-25 09:00:00,2019,18,2,0,2150,,,0,1239.5,0,0.0,0.0
2019-06-26 09:00:00,2019,15,2,0,2150,,,0,1239.5,0,0.0,0.0
2019-06-27 09:00:00,2019,14,4,0,2150,,,0,1239.5,0,0.0,0.0
2019-06-28 09:00:00,2019,15,3,0,2150,,,0,1239.5,0,0.0,0.0
2019-06-29 09:00:00,2019,18,1,0,2150,,,0,1239.5,0,0.0,0.0
2019-06-30 09:00:00,2019,19,4,0,2150,,,0,1239.5,0,0.0,0.0
2019-07-01 09:00:00,2019,20,4,0,2150,,,0,1239.5,0,0.0,0.0
2019-07-02 09:00:00,2019,20,4,0,2150,,,0,1239.5,0,0.0,0.0
2019-07-03 09:00:00,2019,19,3,0,2150,,,0,1239.5,0,0.0,0.0
2019-07-04 09:00:00,2019,20,4,0,2150,,,0,1239.5,0,0.0,0.0
2019-07-05 09:00:00,2019,23,6,0,2150,,,0,1239.5,0,0.0,0.0
2019-07-06 09:00:00,2019,22,5,0,2150,,,0,1239.5,0,0.0,0.0
2019-07-07 09:00:00,2019,20,5,0,2150,,,0,1239.5,0,0.0,0.0
2019-07-08 09:00:00,2019,19,4,0,2150,,,0,1239.5,0,0.0,0.0
2019-07-09 09:00:00,2019,21,4,0,2150,,,0,1239.5,0,0.0,0.0
2019-07-10 09:00:00,2019,22,7,0,2150,,,0,1239.5,0,0.0,0.0
2019-07-11 09:00:00,2019,24,7,0,2150,,,0,1239.5,0,0.0,0.0
2019-07-12 09:00:00,2019,25,8,0,2150,,,0,1239.5,0,0.0,0.0
2019-07-13 09:00:00,2019,24,7,0,2150,,,0,1239.5,0,0.0,0.0
2019-07-14 09:00:00,2019,23,6,0,2150,,,0,1239.5,0,0.0,0.0
2019-07-15 09:00:00,2019,23,6,0,2150,,,0,1239.5,0,0.0,0.0
2019-07-16 09:00:00,2019,22,6,0,2150,,,0,1239.5,0,0.0,0.0
2019-07-17 09:00:00,2019,23,7,0,2150,,,0,1239.5,0,0.0,0.0
2019-07-18 09:00:00,2019,23,9,0,2150,,,0,1239.5,0,0.0,0.0
2019-07-19 09:00:00,2019,22,8,0,2150,,,0,1239.5,0,0.0,0.0
2019-07-20 09:00:00,2019,23,8,0,2150,,,0,1239.5,0,0.0,0.0
2019-07-21 09:00:00,2019,25,10,0,2150,,,0,1239.5,0,0.0,0.0
2019-07-22 09:00:00,2019,25,10,0,2150,,,0,1239.5,0,0.0,0.0
2019-07-23 09:00:00,2019,24,11,0,2150,,,0,1239.5,0,0.0,0.0
2019-07-24 09:00:00,2019,25,9,0,2150,,,0,1239.5,0,0.0,0.0
2019-07-25 09:00:00,2019,26,10,0,2150,,,0,1239.5,0,0.0,0.0
2019-07-26 09:00:00,2019,24,12,0,2150,,,0,1239.5,0,0.0,0.0
2019-07-27 09:00:00,2019,27,10,0,2150,,,0,1239.5,0,0.0,0.0
2019-07-28 09:00:00,2019,26,10,0,2150,,,0,1239.5,0,0.0,0.0
2019-07-29 09:00:00,2019,24,8,0,2150,,,0,1239.5,0,0.0,0.0
2019-07-30 09:00:00,2019,23,6,0,2150,,,0,1239.5,0,0.0,0.0
2019-07-31 09:00:00,2019,24,7,0,2150,,,0,1239.5,0,0.0,0.0
2019-08-01 09:00:00,2019,23,6,0,2150,,,0,1239.5,0,0.0,0.0
2019-08-02 09:00:00,2019,24,5,0,2150,,,0,1239.5,0,0.0,0.0
2019-08-03 09:00:00,2019,26,8,0,2150,,,0,1239.5,0,0.0,0.0
2019-08-04 09:00:00,2019,24,8,0,2150,,,0,1239.5,0,0.0,0.0
2019-08-05 09:00:00,2019,25,7,0,2150,,,0,1239.5,0,0.0,0.0
2019-08-06 09:00:00,2019,25,12,0,2150,,,0,1239.5,0,0.0,0.0
2019-08-07 09:00:00,2019,24,10,T,2150,,100.0,0,1239.5,0,0.0,0.0
2019-08-08 09:00:00,2019,22,8,0,2150,,,0,1239.5,0,0.0,0.0
2019-08-09 09:00:00,2019,18,5,0,2150,,,0,1239.5,0,0.0,0.0
2019-08-10 09:00:00,2019,15,3,T,2150,,100.0,0,1239.5,0,0.0,0.0
2019-08-11 09:00:00,2019,19,2,0,2150,,,0,1239.5,0,0.0,0.0
