date,year,tempmax_C,tempmin_C,precip_24hrmm,precip_cum_mm,precip_%snow,precip_%rain,snowhn24_cm,snowtotal_cm,HS_cm,SWE_cm,SWE_mm
2008-12-14 09:00:00,2008,-6,-9,20,297,100.0,,26,78.5,44,3.5,35.0
2008-12-15 09:00:00,2008,-6,-10,33,330,100.0,,43.5,122.0,62,5.0,50.0
2008-12-16 09:00:00,2008,-2,-13,1,331,100.0,,17,139.0,83,7.4,74.0
2008-12-17 09:00:00,2008,-2,-16,T,331,100.0,,0.5,139.5,76,,
2008-12-18 09:00:00,2008,-3,-14,10,341,100.0,,0,139.5,59,8.7,87.0
2008-12-19 09:00:00,2008,-2,-9,22,363,100.0,,20.5,160.0,78,11.6,116.0
2008-12-20 09:00:00,2008,3,-12,0,363,,,0,160.0,73,,
2008-12-21 09:00:00,2008,1,-2,29,392,100.0,,1.5,161.5,67,,
2008-12-22 09:00:00,2008,-1,-8,26,418,100.0,,28.5,190.0,88.5,19.2,192.0
2008-12-23 09:00:00,2008,-3,-9,4,422,100.0,,16,206.0,104,,
2008-12-24 09:00:00,2008,-2,-6,37,459,100.0,,10,216.0,98,21.0,210.0
2008-12-25 09:00:00,2008,-2,-9,51,510,100.0,,52,268.0,148.5,,
2008-12-26 09:00:00,2008,-4,-17,0,510,,,10,278.0,142,,
2008-12-27 09:00:00,2008,0,-10,0,510,,,0,278.0,135.5,,
2008-12-28 09:00:00,2008,6,-4,0,510,,,0,278.0,129,32.6,326.0
2008-12-29 09:00:00,2008,7,-4,0,510,,,0,278.0,124.5,,
2008-12-30 09:00:00,2008,13,-8,0,510,,,0,278.0,119.5,,
2008-12-31 09:00:00,2008,9,-8,0,510,,,0,278.0,115,32.5,325.0
2009-01-01 09:00:00,2009,9,-6,T,510,,100.0,0,278.0,111,,
2009-01-02 09:00:00,2009,3,-11,22,532,90.0,10.0,13,291.0,120,,
2009-01-03 09:00:00,2009,-3,-12,0,532,,,0,291.0,117,,
2009-01-04 09:00:00,2009,7,-15,0,532,,,0,291.0,114.5,,
2009-01-05 09:00:00,2009,1,-6,5,537,100.0,,1.5,292.5,111.5,33.2,332.0
2009-01-06 09:00:00,2009,12,-3,0,537,,,0,292.5,110.5,,
2009-01-07 09:00:00,2009,15,-3,0,537,,,0,292.5,109,34.0,340.0
2009-01-08 09:00:00,2009,7,-3,0,537,,,0,292.5,107.5,,
2009-01-09 09:00:00,2009,5,-6,0,537,,,0,292.5,106,,
2009-01-10 09:00:00,2009,13,-4,0,537,,,0,292.5,105,,
2009-01-11 09:00:00,2009,12,-1,0,537,,,0,292.5,103.5,,
2009-01-12 09:00:00,2009,9,1,0,537,,,0,292.5,102,31.3,313.0
2009-01-13 09:00:00,2009,18,1,0,537,,,0,292.5,100,,
2009-01-14 09:00:00,2009,16,1,0,537,,,0,292.5,97.5,30.5,305.0
2009-01-15 09:00:00,2009,13,-1,0,537,,,0,292.5,96,30.4,304.0
2009-01-16 09:00:00,2009,12,-1,0,537,,,0,292.5,95,,
2009-01-17 09:00:00,2009,16,-3,0,537,,,0,292.5,93.5,,
2009-01-18 09:00:00,2009,11,-3,0,537,,,0,292.5,92.5,,
2009-01-19 09:00:00,2009,12,-3,0,537,,,0,292.5,91,,
2009-01-20 09:00:00,2009,14,-3,0,537,,,0,292.5,90,30.2,302.0
2009-01-21 09:00:00,2009,11,-2,5,542,,100.0,0,292.5,89,,
2009-01-22 09:00:00,2009,3,1,25,567,,100.0,0,292.5,85,,
2009-01-23 09:00:00,2009,8,1,18,585,,100.0,0,292.5,83.5,,
2009-01-24 09:00:00,2009,2,-3,20,605,5.0,95.0,T,292.5,83,,
2009-01-25 09:00:00,2009,-1,-9,2,607,100.0,,2,294.5,85,,
2009-01-26 09:00:00,2009,-2,-11,T,607,100.0,,T,294.5,85,,
2009-01-27 09:00:00,2009,9,-13,18,625,50.0,50.0,10,304.5,94,,
2009-01-28 09:00:00,2009,8,-7,0,625,,,0,304.5,92.5,,
2009-01-29 09:00:00,2009,9,-4,18,643,50.0,50.0,10,314.5,101,,
2009-01-30 09:00:00,2009,13,-4,0,643,,,0,314.5,99,,
2009-01-31 09:00:00,2009,15,-5,0,643,,,0,314.5,97.5,,
2009-02-01 09:00:00,2009,10,-4,0,643,,,0,314.5,95.5,,
2009-02-02 09:00:00,2009,18,-3,0,643,,,0,314.5,94,34.0,340.0
2009-02-03 09:00:00,2009,17,-2,0,643,,,0,314.5,92,33.5,335.0
2009-02-04 09:00:00,2009,14,-3,0,643,,,0,314.5,90.5,33.0,330.0
2009-02-05 09:00:00,2009,3,-3,3,646,100.0,,T,314.5,88,,
2009-02-06 09:00:00,2009,6,-2,10,656,100.0,,14,328.5,100.5,35.2,352.0
2009-02-07 09:00:00,2009,2,-3,1,657,100.0,,1.5,330.0,100,,
2009-02-08 09:00:00,2009,1,-8,19,676,100.0,,1,331.0,99,,
2009-02-09 09:00:00,2009,-3,-16,12,688,100.0,,45.5,376.5,138,40.4,404.0
2009-02-10 09:00:00,2009,-1,-17,8,696,100.0,,0,376.5,133,,
2009-02-11 09:00:00,2009,-2,-8,15,711,100.0,,15,391.5,137.5,41.1,411.0
2009-02-12 09:00:00,2009,0,-16,1,712,100.0,,15.5,407.0,145.5,41.2,412.0
2009-02-13 09:00:00,2009,-3,-8,33,745,100.0,,23,430.0,156,43.7,437.0
2009-02-14 09:00:00,2009,-3,-8,8,753,100.0,,39.5,469.5,189.5,46.6,466.0
2009-02-15 09:00:00,2009,-2,-6,30,783,100.0,,36.5,506.0,182,47.2,472.0
2009-02-16 09:00:00,2009,-1,-6,21,804,100.0,,22,528.0,200,,
2009-02-17 09:00:00,2009,-3,-5,26,830,100.0,,29.5,557.5,218,,
2009-02-18 09:00:00,2009,4,-6,0,830,,,11,568.5,223,59.0,590.0
2009-02-19 09:00:00,2009,11,-8,0,830,,,0,568.5,209,58.9,589.0
2009-02-20 09:00:00,2009,11,-9,0,830,,,0,568.5,199.5,,
2009-02-21 09:00:00,2009,11,-6,0,830,,,0,568.5,189.5,,
2009-02-22 09:00:00,2009,4,0,71,901,100.0,,18.5,587.0,186,55.0,550.0
2009-02-23 09:00:00,2009,3,0,42,943,5.0,95.0,30,617.0,216,63.9,639.0
2009-02-24 09:00:00,2009,7,-1,7,950,100.0,,8,625.0,213,,
2009-02-25 09:00:00,2009,2,-2,11,961,100.0,,2,627.0,199,64.9,649.0
2009-02-26 09:00:00,2009,1,-3,14,975,100.0,,14.5,641.5,199,66.3,663.0
2009-02-27 09:00:00,2009,7,-9,T,975,100.0,,5,646.5,200,,
2009-02-28 09:00:00,2009,13,-5,0,975,,,0,646.5,195,,
2009-03-01 09:00:00,2009,5,0,51,1026,85.0,15.0,12,658.5,195,,
2009-03-02 09:00:00,2009,2,-3,56,1082,75.0,25.0,20,678.5,222,76.7,767.0
2009-03-03 09:00:00,2009,-2,-4,69,1151,100.0,,52,730.5,231.5,82.7,827.0
2009-03-04 09:00:00,2009,-1,-9,25,1176,100.0,,63,793.5,313,91.9,919.0
2009-03-05 09:00:00,2009,1,-9,T,1176,100.0,,4,797.5,301.5,,
2009-03-06 09:00:00,2009,1,-8,3,1179,100.0,,6,803.5,294,,
2009-03-07 09:00:00,2009,7,-8,0,1179,,,0,803.5,281,,
2009-03-08 09:00:00,2009,5,-7,0,1179,,,0,803.5,268,,
2009-03-09 09:00:00,2009,0,-13,2,1181,100.0,,1,804.5,255,93.6,936.0
2009-03-10 09:00:00,2009,11,-16,0,1181,,,0,804.5,250.5,,
2009-03-11 09:00:00,2009,9,-9,0,1181,,,0,804.5,245.5,,
2009-03-12 09:00:00,2009,9,-5,0,1181,,,0,804.5,241,,
2009-03-13 09:00:00,2009,15,-6,0,1181,,,0,804.5,236,91.9,919.0
2009-03-14 09:00:00,2009,7,-3,T,1181,100.0,,0,804.5,231,,
2009-03-15 09:00:00,2009,1,-4,16,1197,100.0,,0,804.5,226,,
2009-03-16 09:00:00,2009,2,0,12,1209,,100.0,10,814.5,235,,
2009-03-17 09:00:00,2009,11,-2,0,1209,,,0,814.5,231,,
2009-03-18 09:00:00,2009,15,-3,0,1209,,,0,814.5,226.5,90.8,908.0
2009-03-19 09:00:00,2009,14,-2,0,1209,,,0,814.5,222,90.1,901.0
2009-03-20 09:00:00,2009,14,-3,0,1209,,,0,814.5,218,,
2009-03-21 09:00:00,2009,7,-4,28,1237,100.0,,20,834.5,233,,
2009-03-22 09:00:00,2009,-1,-12,23,1260,100.0,,25,859.5,255,,
2009-03-23 09:00:00,2009,4,-12,0,1260,,,0,859.5,247,,
2009-03-24 09:00:00,2009,11,-7,0,1260,,,0,859.5,238.5,,
2009-03-25 09:00:00,2009,12,-6,0,1260,,,0,859.5,230,93.7,937.0
2009-03-26 09:00:00,2009,8,-1,0,1260,,,0,859.5,222,93.0,930.0
2009-03-27 09:00:00,2009,13,-1,0,1260,,,0,859.5,217,,
2009-03-28 09:00:00,2009,14,-2,0,1260,,,0,859.5,211.5,,
2009-03-29 09:00:00,2009,7,-6,0,1260,,,0,859.5,206.5,,
2009-03-30 09:00:00,2009,12,-8,0,1260,,,0,859.5,201.5,88.7,887.0
2009-03-31 09:00:00,2009,13,-5,0,1260,,,0,859.5,197.5,,
2009-04-01 09:00:00,2009,12,-2,0,1260,,,0,859.5,194,84.1,841.0
2009-04-02 09:00:00,2009,8,-2,7,1267,100.0,,0,859.5,192,,
2009-04-03 09:00:00,2009,5,-7,1,1268,100.0,,10.5,870.0,199,,
2009-04-04 09:00:00,2009,9,-8,0,1268,,,0,870.0,193,,
2009-04-05 09:00:00,2009,14,-6,0,1268,,,0,870.0,187.5,,
2009-04-06 09:00:00,2009,16,-3,0,1268,,,0,870.0,181.5,76.5,765.0
2009-04-07 09:00:00,2009,13,-3,4,1272,100.0,,0,870.0,173,,
2009-04-08 09:00:00,2009,2,-3,8,1280,100.0,,12,882.0,184,75.1,751.0
2009-04-09 09:00:00,2009,2,-3,11,1291,100.0,,8.5,890.5,182.5,74.9,749.0
2009-04-10 09:00:00,2009,5,-4,6,1297,100.0,,5,895.5,190,75.9,759.0
2009-04-11 09:00:00,2009,8,-6,0,1297,,,0,895.5,184.5,,
2009-04-12 09:00:00,2009,14,-3,0,1297,,,0,895.5,178.5,,
2009-04-13 09:00:00,2009,12,-2,0,1297,,,0,895.5,173,,
2009-04-14 09:00:00,2009,2,-8,2,1299,100.0,,1,896.5,167,71.0,710.0
2009-04-15 09:00:00,2009,4,-9,T,1299,100.0,,1,897.5,167,70.3,703.0
2009-04-16 09:00:00,2009,12,-7,0,1299,,,0,897.5,164,68.9,689.0
2009-04-17 09:00:00,2009,17,-2,0,1299,,,0,897.5,159,,
2009-04-18 09:00:00,2009,18,1,0,1299,,,0,897.5,154.5,,
2009-04-19 09:00:00,2009,21,3,0,1299,,,0,897.5,149.5,,
2009-04-20 09:00:00,2009,23,3,0,1299,,,0,897.5,144,,
2009-04-21 09:00:00,2009,23,3,0,1299,,,0,897.5,138.5,,
2009-04-22 09:00:00,2009,19,2,0,1299,,,0,897.5,133.5,,
2009-04-23 09:00:00,2009,12,2,0,1299,,,0,897.5,129,,
2009-04-24 09:00:00,2009,4,-6,14,1313,100.0,,15.5,913.0,144,,
2009-04-25 09:00:00,2009,9,-7,0,1313,,,0,913.0,127.5,,
2009-04-26 09:00:00,2009,13,-3,0,1313,,,0,913.0,119.5,,
2009-04-27 09:00:00,2009,8,-2,0,1313,,,0,913.0,110.5,47.2,472.0
2009-04-28 09:00:00,2009,5,-3,0,1313,,,0,913.0,105,,
2009-04-29 09:00:00,2009,9,-4,0,1313,,,0,913.0,103,44.0,440.0
2009-04-30 09:00:00,2009,13,-3,3,1316,,100.0,0,913.0,99,,
2009-05-01 09:00:00,2009,6,1,56,1372,,100.0,0,913.0,95,41.2,412.0
2009-05-02 09:00:00,2009,3,0,19,1391,10.0,90.0,2,915.0,95,,
2009-05-03 09:00:00,2009,5,1,35,1426,,100.0,0,915.0,97,,
2009-05-04 09:00:00,2009,7,-1,34,1460,,100.0,0,915.0,95,42.1,421.0
2009-05-05 09:00:00,2009,9,3,12,1472,,100.0,0,915.0,91.5,,
2009-05-06 09:00:00,2009,11,3,1,1473,,100.0,0,915.0,87.5,36.8,368.0
2009-05-07 09:00:00,2009,15,0,0,1473,,,0,915.0,82,34.4,344.0
2009-05-08 09:00:00,2009,18,0,0,1473,,,0,915.0,74,29.7,297.0
2009-05-09 09:00:00,2009,17,1,0,1473,,,0,915.0,64.5,,
2009-05-10 09:00:00,2009,19,1,0,1473,,,0,915.0,55,,
2009-05-11 09:00:00,2009,16,1,0,1473,,,0,915.0,45.5,,
2009-05-12 09:00:00,2009,13,-1,0,1473,,,0,915.0,36,15.8,158.0
2009-05-13 09:00:00,2009,14,-2,0,1473,,,0,915.0,29.5,12.8,128.0
2009-05-14 09:00:00,2009,16,0,0,1473,,,0,915.0,18.5,8.0,80.0
2009-05-15 09:00:00,2009,22,3,0,1473,,,0,915.0,8.5,3.7,37.0
2009-05-16 09:00:00,2009,24,6,0,1473,,,0,915.0,0,0.0,0.0
2009-05-17 09:00:00,2009,26,5,0,1473,,,0,915.0,0,0.0,0.0
2009-05-18 09:00:00,2009,23,5,0,1473,,,0,915.0,0,0.0,0.0
2009-05-19 09:00:00,2009,18,4,0,1473,,,0,915.0,0,0.0,0.0
2009-05-20 09:00:00,2009,18,3,0,1473,,,0,915.0,0,0.0,0.0
2009-05-21 09:00:00,2009,21,2,0,1473,,,0,915.0,0,0.0,0.0
2009-05-22 09:00:00,2009,21,2,0,1473,,,0,915.0,0,0.0,0.0
2009-05-23 09:00:00,2009,19,3,0,1473,,,0,915.0,0,0.0,0.0
2009-05-24 09:00:00,2009,18,1,0,1473,,,0,915.0,0,0.0,0.0
2009-05-25 09:00:00,2009,19,3,4,1477,,100.0,0,915.0,0,0.0,0.0
2009-05-26 09:00:00,2009,22,3,0,1477,,,0,915.0,0,0.0,0.0
2009-05-27 09:00:00,2009,24,6,0,1477,,,0,915.0,0,0.0,0.0
2009-05-28 09:00:00,2009,24,6,6,1483,,100.0,0,915.0,0,0.0,0.0
2009-05-29 09:00:00,2009,23,4,1,1484,,100.0,0,915.0,0,0.0,0.0
2009-05-30 09:00:00,2009,21,6,T,1484,,100.0,0,915.0,0,0.0,0.0
2009-05-31 09:00:00,2009,19,5,0,1484,,,0,915.0,0,0.0,0.0
2009-06-01 09:00:00,2009,18,3,0,1484,,,0,915.0,0,0.0,0.0
2009-06-02 09:00:00,2009,15,4,29,1513,,100.0,0,915.0,0,0.0,0.0
2009-06-03 09:00:00,2009,16,5,0,1513,,,0,915.0,0,0.0,0.0
2009-06-04 09:00:00,2009,13,3,11,1524,,100.0,0,915.0,0,0.0,0.0
2009-06-05 09:00:00,2009,6,2,2,1526,,100.0,0,915.0,0,0.0,0.0
2009-06-06 09:00:00,2009,4,2,5,1531,,100.0,0,915.0,0,0.0,0.0
2009-06-07 09:00:00,2009,14,2,0,1531,,,0,915.0,0,0.0,0.0
2009-06-08 09:00:00,2009,17,0,0,1531,,,0,915.0,0,0.0,0.0
2009-06-09 09:00:00,2009,15,3,0,1531,,,0,915.0,0,0.0,0.0
2009-06-10 09:00:00,2009,14,3,0,1531,,,0,915.0,0,0.0,0.0
2009-06-11 09:00:00,2009,14,1,0,1531,,,0,915.0,0,0.0,0.0
2009-06-12 09:00:00,2009,15,2,1,1532,,100.0,0,915.0,0,0.0,0.0
2009-06-13 09:00:00,2009,13,3,4,1536,,100.0,0,915.0,0,0.0,0.0
2009-06-14 09:00:00,2009,13,1,0,1536,,,0,915.0,0,0.0,0.0
2009-06-15 09:00:00,2009,16,2,0,1536,,,0,915.0,0,0.0,0.0
2009-06-16 09:00:00,2009,19,6,T,1536,,100.0,0,915.0,0,0.0,0.0
2009-06-17 09:00:00,2009,18,5,T,1536,,100.0,0,915.0,0,0.0,0.0
2009-06-18 09:00:00,2009,22,7,0,1536,,,0,915.0,0,0.0,0.0
2009-06-19 09:00:00,2009,19,7,0,1536,,,0,915.0,0,0.0,0.0
2009-06-20 09:00:00,2009,16,4,0,1536,,,0,915.0,0,0.0,0.0
2009-06-21 09:00:00,2009,14,5,0,1536,,,0,915.0,0,0.0,0.0
2009-06-22 09:00:00,2009,21,4,0,1536,,,0,915.0,0,0.0,0.0
2009-06-23 09:00:00,2009,23,9,0,1536,,,0,915.0,0,0.0,0.0
2009-06-24 09:00:00,2009,25,8,0,1536,,,0,915.0,0,0.0,0.0
2009-06-25 09:00:00,2009,24,7,0,1536,,,0,915.0,0,0.0,0.0
2009-06-26 09:00:00,2009,24,6,0,1536,,,0,915.0,0,0.0,0.0
2009-06-27 09:00:00,2009,27,12,0,1536,,,0,915.0,0,0.0,0.0
2009-06-28 09:00:00,2009,28,9,0,1536,,,0,915.0,0,0.0,0.0
2009-06-29 09:00:00,2009,26,9,0,1536,,,0,915.0,0,0.0,0.0
2009-06-30 09:00:00,2009,26,9,0,1536,,,0,915.0,0,0.0,0.0
2009-07-01 09:00:00,2009,26,8,0,1536,,,0,915.0,0,0.0,0.0
2009-07-02 09:00:00,2009,25,0,0,1536,,,0,915.0,0,0.0,0.0
2009-07-03 09:00:00,2009,24,7,0,1536,,,0,915.0,0,0.0,0.0
2009-07-04 09:00:00,2009,24,7,0,1536,,,0,915.0,0,0.0,0.0
2009-07-05 09:00:00,2009,23,6,0,1536,,,0,915.0,0,0.0,0.0
2009-07-06 09:00:00,2009,20,6,0,1536,,,0,915.0,0,0.0,0.0
2009-07-07 09:00:00,2009,19,4,0,1536,,,0,915.0,0,0.0,0.0
2009-07-08 09:00:00,2009,19,3,0,1536,,,0,915.0,0,0.0,0.0
2009-07-09 09:00:00,2009,20,3,0,1536,,,0,915.0,0,0.0,0.0
2009-07-10 09:00:00,2009,21,4,0,1536,,,0,915.0,0,0.0,0.0
2009-07-11 09:00:00,2009,23,9,0,1536,,,0,915.0,0,0.0,0.0
2009-07-12 09:00:00,2009,20,4,T,1536,,100.0,0,915.0,0,0.0,0.0
2009-07-13 09:00:00,2009,24,2,0,1536,,,0,915.0,0,0.0,0.0
2009-07-14 09:00:00,2009,26,10,0,1536,,,0,915.0,0,0.0,0.0
2009-07-15 09:00:00,2009,27,8,0,1536,,,0,915.0,0,0.0,0.0
2009-07-16 09:00:00,2009,27,9,0,1536,,,0,915.0,0,0.0,0.0
2009-07-17 09:00:00,2009,30,9,0,1536,,,0,915.0,0,0.0,0.0
2009-07-18 09:00:00,2009,29,12,0,1536,,,0,915.0,0,0.0,0.0
2009-07-19 09:00:00,2009,28,12,0,1536,,,0,915.0,0,0.0,0.0
2009-07-20 09:00:00,2009,27,11,0,1536,,,0,915.0,0,0.0,0.0
2009-07-21 09:00:00,2009,26,8,0,1536,,,0,915.0,0,0.0,0.0
2009-07-22 09:00:00,2009,28,9,0,1536,,,0,915.0,0,0.0,0.0
2009-07-23 09:00:00,2009,28,13,0,1536,,,0,915.0,0,0.0,0.0
2009-07-24 09:00:00,2009,27,12,0,1536,,,0,915.0,0,0.0,0.0
2009-07-25 09:00:00,2009,27,9,0,1536,,,0,915.0,0,0.0,0.0
2009-07-26 09:00:00,2009,29,9,0,1536,,,0,915.0,0,0.0,0.0
2009-07-27 09:00:00,2009,29,12,0,1536,,,0,915.0,0,0.0,0.0
2009-07-28 09:00:00,2009,29,13,T,1536,,100.0,0,915.0,0,0.0,0.0
2009-07-29 09:00:00,2009,27,11,9,1545,,100.0,0,915.0,0,0.0,0.0
2009-07-30 09:00:00,2009,27,11,0,1545,,,0,915.0,0,0.0,0.0
2009-07-31 09:00:00,2009,27,11,0,1545,,,0,915.0,0,0.0,0.0
2009-08-01 09:00:00,2009,27,11,0,1545,,,0,915.0,0,0.0,0.0
2009-08-02 09:00:00,2009,23,9,0,1545,,,0,915.0,0,0.0,0.0
2009-08-03 09:00:00,2009,23,7,0,1545,,,0,915.0,0,0.0,0.0
2009-08-04 09:00:00,2009,23,8,0,1545,,,0,915.0,0,0.0,0.0
2009-08-05 09:00:00,2009,20,6,0,1545,,,0,915.0,0,0.0,0.0
2009-08-06 09:00:00,2009,11,4,6,1551,,100.0,0,915.0,0,0.0,0.0
2009-08-07 09:00:00,2009,13,2,0,1551,,,0,915.0,0,0.0,0.0
2009-08-08 09:00:00,2009,12,9,0,1551,,,0,915.0,0,0.0,0.0
2009-08-09 09:00:00,2009,23,7,0,1551,,,0,915.0,0,0.0,0.0
2009-08-10 09:00:00,2009,26,9,0,1551,,,0,915.0,0,0.0,0.0
2009-08-11 09:00:00,2009,26,9,0,1551,,,0,915.0,0,0.0,0.0
2009-08-12 09:00:00,2009,24,7,0,1551,,,0,915.0,0,0.0,0.0
2009-08-13 09:00:00,2009,22,7,0,1551,,,0,915.0,0,0.0,0.0
2009-08-14 09:00:00,2009,19,4,0,1551,,,0,915.0,0,0.0,0.0
2009-08-15 09:00:00,2009,22,3,0,1551,,,0,915.0,0,0.0,0.0
2009-08-16 09:00:00,2009,24,6,0,1551,,,0,915.0,0,0.0,0.0
2009-08-17 09:00:00,2009,26,8,0,1551,,,0,915.0,0,0.0,0.0
2009-08-18 09:00:00,2009,28,11,0,1551,,,0,915.0,0,0.0,0.0
2009-08-19 09:00:00,2009,30,10,0,1551,,,0,915.0,0,0.0,0.0
